SERV_ID,INNET_DUR,ORG_DZS_ID,OFR_GRADE,CDE_OFR_CD,YD_CNT,TERMINAL_MODEL,BRAND_ID,MOBILE_PRICE,REL_AMT,PAY_MODE,OWE_AMOUNT,CUST_CNT,ZJ_CNT,BJ_CNT,ZJ_CNT_RATIO,ZJ_DUR,BJ_DUR,ZJ_DUR_RATIO,ZJ_PEOPLE_CNT,BJ_PEOPLE_CNT,ZJ_PEOPLE_RATIO,ZJ_AVG_CNT_RATIO,BJ_AVG_CNT_RATIO,ZJ_AVG_DUR,BJ_AVG_DUR,ZJ_CNT_DUR,BJ_CNT_DUR,ZJ_SHORT_CNT,ZJ_SHORT_CNT_RATIO,ZJ_MID_CNT,ZJ_MID_CNT_RATIO,ZJ_ROAM_CNT,ZJ_ROAM_CNT_RATIO,ZJ_LONG_CNT,ZJ_LONG_CNT_RATIO,ZJ_LONG_ROAM_RATIO,ZJ_ROAM_DUR,ZJ_ROAM_DUR_RATIO,ZJ_LONG_DUR,ZJ_LONG_DUR_RATIO,ZJ_LONG_ROAM_DUR_RATIO,ZJ_ROAM_AREA_CNT,ROAM_TOP_RATIO,SMS_CNT,DAY_CNT,FLOW_CNT,FLOW_MB,BASE_CNT,ZJ_BASE_TOP_RATIO,POINT_CNT
7168,9,148.0,10,1290,1.0,0,0,,10.0,2,0.0,4,44,0,1.0,53.5,0.0,1.0,9.0,0.0,1.0,4.89,0.0,5.94,0.0,1.22,0.0,0.0,0.0,26.0,0.5909,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,2,0.8409,0
16488,9,6130.0,129,1353,3.0,7,1,1999.0,1.0,2,0.0,3,25,28,0.4717,29.43,26.08,0.5302,10.0,10.0,0.5,2.5,2.8,2.94,2.61,1.18,0.93,6.0,0.24,14.0,0.56,0,0.0,2,0.08,0.08,0.0,0.0,0.73,0.0249,0.0249,2,0.0,0,9.0,53,98.74,8,0.24,0
4471,47,9642.0,19,819,1.0,21,7,359.0,35.05,2,0.0,3,47,69,0.4052,156.63,396.77,0.283,7.0,12.0,0.3684,6.71,5.75,22.38,33.06,3.33,5.75,3.0,0.0638,25.0,0.5319,0,0.0,2,0.0426,0.0426,0.0,0.0,6.58,0.042,0.042,1,0.0,0,,0,0.0,9,0.4043,1
1829,48,2103.0,129,200,3.0,16,2,1099.0,144.1,2,0.0,3,65,37,0.6373,164.47,71.95,0.6957,14.0,12.0,0.5385,4.64,3.08,11.75,6.0,2.53,1.94,8.0,0.1231,37.0,0.5692,7,0.1077,25,0.3846,0.4923,24.8,0.1508,127.75,0.7768,0.9276,2,3.4286,0,27.0,238,42.17,8,0.8154,2
8496,19,4593.0,129,1557,2.0,6,1,2799.0,129.0,2,0.0,2,60,83,0.4196,79.43,30.55,0.7222,6.0,13.0,0.3158,10.0,6.38,13.24,2.35,1.32,0.37,30.0,0.5,23.0,0.3833,0,0.0,5,0.0833,0.0833,0.0,0.0,62.98,0.7929,0.7929,2,0.0,0,30.0,497,1292.14,5,0.7833,0
15545,32,373.0,129,1788,3.0,152,3,999.0,1.1,2,0.0,5,76,41,0.6496,85.65,59.93,0.5883,22.0,18.0,0.55,3.45,2.28,3.89,3.33,1.13,1.46,11.0,0.1447,35.0,0.4605,0,0.0,8,0.1053,0.1053,0.0,0.0,16.2,0.1891,0.1891,2,0.0,0,11.0,429,417.78,14,0.4474,0
20715,10,131.0,99,1590,2.0,4,1,1299.0,1.0,2,0.0,3,36,40,0.4737,51.03,78.3,0.3946,9.0,10.0,0.4737,4.0,4.0,5.67,7.83,1.42,1.96,9.0,0.25,14.0,0.3889,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,2428,2605.96,3,0.5,0
10850,30,5119.0,129,1137,2.0,30,2,2599.0,129.0,2,0.0,2,19,17,0.5278,27.25,26.9,0.5032,4.0,4.0,0.5,4.75,4.25,6.81,6.73,1.43,1.58,1.0,0.0526,10.0,0.5263,0,0.0,3,0.1579,0.1579,0.0,0.0,7.03,0.2581,0.2581,2,0.0,0,31.0,486,3737.68,5,0.7368,0
4762,109,,99,2269,3.0,142,0,,99.0,2,0.0,4,145,81,0.6416,275.75,144.38,0.6563,47.0,42.0,0.5281,3.09,1.93,5.87,3.44,1.9,1.78,12.0,0.0828,72.0,0.4966,0,0.0,21,0.1448,0.1448,0.0,0.0,85.98,0.3118,0.3118,4,0.0,1,29.0,715,1552.64,15,0.4621,0
18489,20,90.0,199,1659,4.0,11,4,6088.0,199.1,2,0.0,4,44,55,0.4444,33.03,39.98,0.4524,9.0,8.0,0.5294,4.89,6.88,3.67,5.0,0.75,0.73,12.0,0.2727,23.0,0.5227,0,0.0,1,0.0227,0.0227,0.0,0.0,2.77,0.0838,0.0838,1,0.0,1,31.0,1461,11031.94,8,0.4318,1
17242,4,17.0,5,633,1.0,142,0,,98.1,2,0.0,2,1,1,0.5,0.97,9.75,0.0902,1.0,1.0,0.5,1.0,1.0,0.97,9.75,0.97,9.75,0.0,0.0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,30.0,1237,23777.17,1,1.0,1
477,6,196.0,199,2492,1.0,0,0,,199.0,2,199.0,3,288,0,1.0,760.52,0.0,1.0,285.0,0.0,1.0,1.01,0.0,2.67,0.0,2.64,0.0,26.0,0.0903,92.0,0.3194,0,0.0,277,0.9618,0.9618,0.0,0.0,754.02,0.9915,0.9915,146,0.0,0,,0,0.0,4,0.8958,0
19202,8,365.0,169,1628,2.0,149,1,3299.0,129.0,2,0.0,2,4,3,0.5714,8.23,5.27,0.6099,4.0,3.0,0.5714,1.0,1.0,2.06,1.76,2.06,1.76,0.0,0.0,0.0,0.0,0,0.0,1,0.25,0.25,0.0,0.0,2.82,0.3421,0.3421,1,0.0,0,26.0,366,268.34,2,0.75,0
14632,13,425.0,129,1353,3.0,175,5,2299.0,1.0,2,0.0,3,2,1,0.6667,0.27,0.25,0.5161,1.0,1.0,0.5,2.0,1.0,0.27,0.25,0.13,0.25,2.0,1.0,0.0,0.0,2,1.0,2,1.0,2.0,0.27,1.0,0.27,1.0,2.0,1,1.0,0,8.0,302,1048.65,1,1.0,0
12638,22,794.0,79,1671,1.0,101,2,2099.0,79.1,2,0.0,1,136,92,0.5965,185.38,130.0,0.5878,53.0,43.0,0.5521,2.57,2.14,3.5,3.02,1.36,1.41,18.0,0.1324,68.0,0.5,0,0.0,8,0.0588,0.0588,0.0,0.0,8.8,0.0475,0.0475,3,0.0,31,31.0,573,1341.7,23,0.5,0
10811,41,67.0,169,1557,3.0,125,0,,1.0,2,0.0,3,150,170,0.4688,115.17,177.02,0.3942,35.0,44.0,0.443,4.29,3.86,3.29,4.02,0.77,1.04,55.0,0.3667,63.0,0.42,0,0.0,4,0.0267,0.0267,0.0,0.0,7.65,0.0664,0.0664,2,0.0,9,31.0,826,1538.49,11,0.8333,0
3314,13,908.0,169,1628,3.0,15,3,2998.0,81.05,2,0.0,3,53,46,0.5354,104.25,77.65,0.5731,8.0,5.0,0.6154,6.63,9.2,13.03,15.53,1.97,1.69,14.0,0.2642,31.0,0.5849,53,1.0,18,0.3396,1.3396,104.25,1.0,30.95,0.2969,1.2969,3,0.283,0,31.0,1465,6800.73,1,,1
280,4,574.0,9,1862,1.0,543,10,1299.0,9.0,2,0.0,5,98,1,0.9899,82.2,0.6,0.9928,62.0,1.0,0.9841,1.58,1.0,1.33,0.6,0.84,0.6,16.0,0.1633,52.0,0.5306,0,0.0,84,0.8571,0.8571,0.0,0.0,66.45,0.8084,0.8084,32,0.0,21,7.0,48,4.15,6,0.5612,6
20772,43,5076.0,99,2269,1.0,897,71,1999.0,100.76,2,0.0,1,19,20,0.4872,137.3,47.12,0.7445,10.0,13.0,0.4348,1.9,1.54,13.73,3.62,7.23,2.36,2.0,0.1053,8.0,0.4211,19,1.0,16,0.8421,1.8421,137.3,1.0,135.1,0.984,1.984,3,0.3684,1,16.0,145,3964.2,1,,0
14729,65,5874.0,129,1353,2.0,25,1,1399.0,129.0,2,0.0,2,40,2,0.9524,198.37,3.48,0.9827,6.0,2.0,0.75,6.67,1.0,33.06,1.74,4.96,1.74,4.0,0.1,21.0,0.525,0,0.0,15,0.375,0.375,0.0,0.0,168.07,0.8473,0.8473,2,0.0,0,4.0,5,8.18,1,1.0,0
8727,78,19.0,20,2302,1.0,712,8,399.0,20.0,2,0.0,1,11,21,0.3438,3.25,8.75,0.2708,5.0,6.0,0.4545,2.2,3.5,0.65,1.46,0.3,0.42,9.0,0.8182,1.0,0.0909,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0
10055,25,3250.0,129,200,3.0,186,8,1099.0,0.0,2,0.0,3,87,108,0.4462,93.05,190.27,0.3284,22.0,30.0,0.4231,3.95,3.6,4.23,6.34,1.07,1.76,8.0,0.092,51.0,0.5862,0,0.0,8,0.092,0.092,0.0,0.0,5.07,0.0545,0.0545,1,0.0,2,27.0,534,1030.02,14,0.3448,0
5023,2,171.0,15,2050,1.0,55,6,999.0,15.0,2,0.0,1,22,14,0.6111,65.35,31.65,0.6737,3.0,3.0,0.5,7.33,4.67,21.78,10.55,2.97,2.26,3.0,0.1364,6.0,0.2727,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,4,0.4091,0
14379,33,944.0,129,1557,2.0,122,11,599.0,129.0,2,0.0,2,27,43,0.3857,32.9,62.45,0.345,6.0,8.0,0.4286,4.5,5.38,5.48,7.81,1.22,1.45,6.0,0.2222,12.0,0.4444,0,0.0,1,0.037,0.037,0.0,0.0,1.82,0.0552,0.0552,1,0.0,0,,0,0.0,5,0.4074,0
12702,6,8045.0,79,1671,3.0,45,3,999.0,1.0,2,0.0,3,40,36,0.5263,26.93,56.72,0.322,11.0,13.0,0.4583,3.64,2.77,2.45,4.36,0.67,1.58,9.0,0.225,23.0,0.575,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,19.0,63,18.27,7,0.625,0
2541,25,424.0,199,971,4.0,79,19,298.0,10.0,2,0.0,4,3,19,0.1364,1.87,23.12,0.0747,1.0,3.0,0.25,3.0,6.33,1.87,7.71,0.62,1.22,1.0,0.3333,1.0,0.3333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0
14765,59,9284.0,129,201,2.0,78,6,1299.0,129.1,2,0.0,2,43,31,0.5811,57.8,34.95,0.6232,19.0,15.0,0.5588,2.26,2.07,3.04,2.33,1.34,1.13,7.0,0.1628,17.0,0.3953,0,0.0,1,0.0233,0.0233,0.0,0.0,0.15,0.0026,0.0026,1,0.0,1,10.0,55,91.97,4,0.6279,1
16465,6,1409.0,129,1601,3.0,18,0,,5.0,2,0.0,3,71,74,0.4897,90.92,109.38,0.4539,8.0,2.0,0.8,8.88,37.0,11.36,54.69,1.28,1.48,11.0,0.1549,32.0,0.4507,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,15,,0,0.0,26,0.2676,0
9064,51,3438.0,10,479,1.0,27,7,359.0,10.0,2,0.0,2,1,20,0.0476,0.42,16.42,0.0248,1.0,5.0,0.1667,1.0,4.0,0.42,3.28,0.42,0.82,0.0,0.0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0
8216,4,229.0,79,1671,2.0,99,2,2399.0,79.0,2,0.0,2,28,42,0.4,59.57,120.45,0.3309,9.0,4.0,0.6923,3.11,10.5,6.62,30.11,2.13,2.87,4.0,0.1429,10.0,0.3571,8,0.2857,10,0.3571,0.6428,22.1,0.371,16.08,0.27,0.641,1,1.25,0,28.0,190,353.09,8,0.4643,0
13480,1,211.0,79,1714,2.0,46,2,1298.0,0.39,2,0.0,2,2,6,0.25,1.15,3.25,0.2614,2.0,2.0,0.5,1.0,3.0,0.58,1.63,0.58,0.54,0.0,0.0,2.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,3,1.32,2,0.5,0
7256,69,6033.0,129,1353,4.0,83,3,2598.0,129.0,2,0.0,4,66,111,0.3729,46.3,67.35,0.4074,8.0,29.0,0.2162,8.25,3.83,5.79,2.32,0.7,0.61,14.0,0.2121,39.0,0.5909,0,0.0,3,0.0455,0.0455,0.0,0.0,1.4,0.0302,0.0302,1,0.0,0,31.0,951,2297.59,12,0.3182,0
10521,110,,79,1671,1.0,160,2,1090.0,79.0,2,0.0,2,106,53,0.6667,105.07,70.27,0.5992,37.0,26.0,0.5873,2.86,2.04,2.84,2.7,0.99,1.33,26.0,0.2453,59.0,0.5566,0,0.0,5,0.0472,0.0472,0.0,0.0,27.15,0.2584,0.2584,3,0.0,1,17.0,179,1100.92,7,0.9057,0
16201,39,6.0,129,1601,3.0,81,2,3699.0,0.8,2,0.0,2,103,139,0.4256,249.93,151.57,0.6225,36.0,26.0,0.5806,2.86,5.35,6.94,5.83,2.43,1.09,8.0,0.0777,43.0,0.4175,0,0.0,14,0.1359,0.1359,0.0,0.0,83.98,0.336,0.336,4,0.0,4,31.0,438,1300.43,25,0.2233,8
19711,77,,9,555,1.0,32,3,1798.0,17.48,2,0.0,1,62,52,0.5439,72.18,48.83,0.5965,16.0,20.0,0.4444,3.88,2.6,4.51,2.44,1.16,0.94,5.0,0.0806,34.0,0.5484,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,8.0,10,0.92,10,0.2903,0
20526,59,217.0,169,2072,1.0,92,6,3500.0,188.0,2,0.0,1,244,176,0.581,234.33,230.4,0.5042,35.0,32.0,0.5224,6.97,5.5,6.7,7.2,0.96,1.31,48.0,0.1967,141.0,0.5779,13,0.0533,7,0.0287,0.082,20.93,0.0893,4.35,0.0186,0.1079,2,0.3846,17,31.0,1039,11130.78,81,0.2336,0
3346,34,14762.0,5,352,1.0,0,0,,8.85,2,8.67,2,10,0,1.0,22.02,0.0,1.0,5.0,0.0,1.0,2.0,0.0,4.4,0.0,2.2,0.0,1.0,0.1,2.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,3,0.5,0
16170,18,196.0,299,1874,3.0,4,1,1299.0,29.41,2,0.0,3,48,77,0.384,251.45,410.32,0.38,14.0,11.0,0.56,3.43,7.0,17.96,37.3,5.24,5.33,3.0,0.0625,19.0,0.3958,5,0.1042,30,0.625,0.7292,13.45,0.0535,159.4,0.6339,0.6874,1,6.4,0,31.0,836,535.66,7,0.8333,0
1648,4,1180.0,99,1590,,58,0,,99.0,2,0.0,1,45,10,0.8182,34.95,7.28,0.8275,17.0,2.0,0.8947,2.65,5.0,2.06,3.64,0.78,0.73,6.0,0.1333,29.0,0.6444,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,1653,30986.9,8,0.4444,0
4678,26,926.0,129,200,4.0,102,0,,130.24,2,0.0,4,95,103,0.4798,119.52,108.22,0.5248,34.0,29.0,0.5397,2.79,3.55,3.52,3.73,1.26,1.05,6.0,0.0632,48.0,0.5053,0,0.0,11,0.1158,0.1158,0.0,0.0,17.57,0.147,0.147,2,0.0,0,31.0,1120,577.58,19,0.5684,0
932,43,4263.0,129,1353,4.0,178,13,1299.0,21.5,2,0.0,4,45,20,0.6923,56.6,11.27,0.834,9.0,9.0,0.5,5.0,2.22,6.29,1.25,1.26,0.56,12.0,0.2667,22.0,0.4889,0,0.0,7,0.1556,0.1556,0.0,0.0,36.77,0.6496,0.6496,2,0.0,2,29.0,364,1065.97,5,0.7111,1
1877,24,16.0,169,988,3.0,37,2,3299.0,185.4,2,555.0,1,461,311,0.5972,514.87,387.65,0.5705,133.0,93.0,0.5885,3.47,3.34,3.87,4.17,1.12,1.25,38.0,0.0824,259.0,0.5618,1,0.0022,59,0.128,0.1302,0.32,0.0006,86.65,0.1683,0.1689,9,21.0,122,31.0,1070,8021.07,101,0.4599,1
4593,44,2898.0,299,1874,3.0,88,3,2598.0,1.0,2,0.0,3,97,87,0.5272,116.25,115.02,0.5027,40.0,30.0,0.5714,2.43,2.9,2.91,3.83,1.2,1.32,23.0,0.2371,45.0,0.4639,0,0.0,3,0.0309,0.0309,0.0,0.0,19.32,0.1662,0.1662,2,0.0,0,10.0,102,418.83,15,0.268,0
20310,17,2465.0,169,1628,3.0,7,1,1999.0,170.0,2,0.0,3,371,231,0.6163,640.57,237.65,0.7294,100.0,81.0,0.5525,3.71,2.85,6.41,2.93,1.73,1.03,57.0,0.1536,166.0,0.4474,371,1.0,278,0.7493,1.7493,640.57,1.0,443.02,0.6916,1.6916,13,0.655,3,29.0,1504,23833.71,1,,0
5689,51,182.0,46,2493,1.0,24,2,899.0,59.12,2,59.12,4,56,113,0.3314,50.72,124.88,0.2888,32.0,34.0,0.4848,1.75,3.32,1.58,3.67,0.91,1.11,6.0,0.1071,36.0,0.6429,0,0.0,2,0.0357,0.0357,0.0,0.0,1.82,0.0358,0.0358,2,0.0,44,19.0,100,49.02,8,0.4107,0
19404,10,15979.0,129,1353,3.0,9,4,5288.0,144.8,2,0.0,3,185,122,0.6026,230.6,122.0,0.654,71.0,41.0,0.6339,2.61,2.98,3.25,2.98,1.25,1.0,14.0,0.0757,96.0,0.5189,47,0.2541,80,0.4324,0.6865,64.35,0.2791,110.77,0.4803,0.7594,6,0.8936,30,25.0,561,2169.13,55,0.1514,0
20186,12,7807.0,29,448,1.0,216,0,,29.0,2,0.0,1,2,16,0.1111,2.55,8.8,0.2247,2.0,15.0,0.1176,1.0,1.07,1.28,0.59,1.28,0.55,0.0,0.0,1.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,14.0,442,335.17,2,0.5,0
15702,8,522.0,129,1353,3.0,15,3,2998.0,129.0,2,0.0,2,240,32,0.8824,174.87,20.33,0.8958,145.0,27.0,0.843,1.66,1.19,1.21,0.75,0.73,0.64,15.0,0.0625,195.0,0.8125,0,0.0,1,0.0042,0.0042,0.0,0.0,0.77,0.0044,0.0044,2,0.0,8,26.0,345,241.0,5,0.9667,0
17948,20,2017.0,129,1557,4.0,100,2,799.0,129.0,2,0.0,4,44,24,0.6471,76.17,75.42,0.5025,18.0,11.0,0.6207,2.44,2.18,4.23,6.86,1.73,3.14,6.0,0.1364,20.0,0.4545,0,0.0,13,0.2955,0.2955,0.0,0.0,45.67,0.5996,0.5996,3,0.0,1,2.0,7,6.72,4,0.8409,0
17854,8,1500.0,79,1671,2.0,228,5,999.0,79.0,2,0.0,2,2,2,0.5,1.42,3.28,0.3014,2.0,2.0,0.5,1.0,1.0,0.71,1.64,0.71,1.64,0.0,0.0,2.0,1.0,0,0.0,1,0.5,0.5,0.0,0.0,0.83,0.5882,0.5882,1,0.0,8,8.0,80,175.18,1,1.0,0
17453,40,12514.0,129,1353,2.0,30,2,2599.0,129.0,2,0.0,2,60,33,0.6452,112.12,72.43,0.6075,18.0,13.0,0.5806,3.33,2.54,6.23,5.57,1.87,2.19,3.0,0.05,27.0,0.45,60,1.0,42,0.7,1.7,112.12,1.0,67.02,0.5977,1.5977,7,0.4,19,30.0,1185,2821.77,1,,0
7215,27,8895.0,199,1875,2.0,125,0,,199.6,2,0.0,2,220,245,0.4731,330.6,294.63,0.5288,49.0,49.0,0.5,4.49,5.0,6.75,6.01,1.5,1.2,17.0,0.0773,126.0,0.5727,12,0.0545,11,0.05,0.1045,26.8,0.0811,11.35,0.0343,0.1154,4,17.9167,6,23.0,817,2368.26,58,0.2727,0
11189,17,4540.0,129,1557,4.0,10,1,2799.0,129.0,2,0.0,4,18,11,0.6207,45.32,19.43,0.6999,6.0,4.0,0.6,3.0,2.75,7.55,4.86,2.52,1.77,3.0,0.1667,10.0,0.5556,18,1.0,14,0.7778,1.7778,45.32,1.0,7.05,0.1556,1.1556,1,0.8333,0,31.0,869,3749.5,1,,1
4197,1,242.0,99,1897,1.0,17,4,6388.0,41.52,2,0.0,2,15,16,0.4839,11.57,10.22,0.531,10.0,9.0,0.5263,1.5,1.78,1.16,1.14,0.77,0.64,2.0,0.1333,9.0,0.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,213,4454.53,6,0.4667,0
16090,64,695.0,20,2321,1.0,0,0,,20.0,2,0.0,1,4,34,0.1053,6.38,162.37,0.0378,3.0,12.0,0.2,1.33,2.83,2.13,13.53,1.6,4.78,0.0,0.0,2.0,0.5,0,0.0,3,0.75,0.75,0.0,0.0,6.03,0.9452,0.9452,2,0.0,0,,0,0.0,1,1.0,0
4848,13,6067.0,129,1353,4.0,180,9,699.0,1.0,2,0.0,4,22,55,0.2857,32.87,90.87,0.2656,5.0,8.0,0.3846,4.4,6.88,6.57,11.36,1.49,1.65,1.0,0.0455,11.0,0.5,19,0.8636,3,0.1364,1.0,31.52,0.9589,5.18,0.1577,1.1166,1,0.1579,0,29.0,777,921.12,3,0.5,0
1101,12,6635.0,129,1601,3.0,72,6,1899.0,0.0,2,0.0,3,9,8,0.5294,5.8,4.73,0.5506,4.0,7.0,0.3636,2.25,1.14,1.45,0.68,0.64,0.59,2.0,0.2222,4.0,0.4444,9,1.0,9,1.0,2.0,5.8,1.0,5.8,1.0,2.0,4,0.4444,0,31.0,500,3184.88,1,,1
2203,62,203.0,129,200,2.0,66,2,99999.0,139.06,2,0.0,2,189,161,0.54,408.55,316.28,0.5636,44.0,41.0,0.5176,4.3,3.93,9.29,7.71,2.16,1.96,13.0,0.0688,61.0,0.3228,40,0.2116,60,0.3175,0.5291,85.02,0.2081,165.73,0.4057,0.6138,6,3.35,2,29.0,925,984.48,32,0.2751,0
8022,10,535.0,199,971,2.0,23,2,3899.0,0.0,2,0.0,2,107,48,0.6903,228.77,68.13,0.7705,38.0,24.0,0.6129,2.82,2.0,6.02,2.84,2.14,1.42,12.0,0.1121,43.0,0.4019,0,0.0,2,0.0187,0.0187,0.0,0.0,0.58,0.0025,0.0025,2,0.0,38,31.0,403,2144.16,14,0.2523,0
9613,2,3846.0,59,353,1.0,69,2,1290.0,59.1,2,0.0,1,66,40,0.6226,181.97,84.42,0.6831,22.0,17.0,0.5641,3.0,2.35,8.27,4.97,2.76,2.11,1.0,0.0152,29.0,0.4394,0,0.0,23,0.3485,0.3485,0.0,0.0,118.05,0.6487,0.6487,2,0.0,0,9.0,81,50.49,9,0.5758,0
20717,23,6306.0,129,1353,3.0,2,4,5288.0,1.0,2,0.0,3,15,25,0.375,8.13,24.25,0.2512,6.0,17.0,0.2609,2.5,1.47,1.36,1.43,0.54,0.97,4.0,0.2667,9.0,0.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,1463,4282.82,6,0.2667,0
3407,26,1410.0,99,2269,3.0,3,1,1599.0,4.6,2,0.0,3,121,83,0.5931,169.43,161.22,0.5124,24.0,31.0,0.4364,5.04,2.68,7.06,5.2,1.4,1.94,11.0,0.0909,68.0,0.562,0,0.0,2,0.0165,0.0165,0.0,0.0,7.8,0.046,0.046,1,0.0,0,26.0,366,379.62,6,0.1901,0
3831,20,2802.0,5,352,1.0,79,19,298.0,8.3,2,0.0,1,15,15,0.5,6.53,104.6,0.0588,5.0,4.0,0.5556,3.0,3.75,1.31,26.15,0.44,6.97,8.0,0.5333,6.0,0.4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0
3213,12,99.0,169,2172,3.0,13,1,2999.0,1.0,2,0.0,3,41,9,0.82,72.25,8.45,0.8953,13.0,4.0,0.7647,3.15,2.25,5.56,2.11,1.76,0.94,8.0,0.1951,20.0,0.4878,0,0.0,1,0.0244,0.0244,0.0,0.0,1.02,0.0141,0.0141,1,0.0,0,27.0,454,634.0,12,0.4146,0
19315,5,2163.0,129,1137,3.0,7,1,1999.0,1.1,2,0.0,3,18,7,0.72,10.83,3.2,0.772,9.0,5.0,0.6429,2.0,1.4,1.2,0.64,0.6,0.46,4.0,0.2222,11.0,0.6111,0,0.0,3,0.1667,0.1667,0.0,0.0,1.05,0.0969,0.0969,2,0.0,1,21.0,285,769.12,4,0.8333,0
311,2,656.0,169,2005,4.0,2,4,5288.0,1.0,2,0.0,5,928,45,0.9538,312.4,22.53,0.9327,911.0,46.0,0.9519,1.02,0.98,0.34,0.49,0.34,0.5,753.0,0.8114,159.0,0.1713,0,0.0,117,0.1261,0.1261,0.0,0.0,88.03,0.2818,0.2818,36,0.0,4,18.0,221,473.41,5,0.6293,0
19597,12,619.0,129,1353,2.0,66,2,99999.0,1.0,2,0.0,2,125,58,0.6831,110.73,46.92,0.7024,20.0,11.0,0.6452,6.25,5.27,5.54,4.27,0.89,0.81,8.0,0.064,84.0,0.672,2,0.016,68,0.544,0.56,1.4,0.0126,54.95,0.4962,0.5088,7,28.5,0,31.0,808,1990.81,35,0.136,0
6945,37,31.0,129,1557,2.0,611,10,1290.0,129.2,2,0.0,2,24,16,0.6,36.83,33.25,0.5256,15.0,10.0,0.6,1.6,1.6,2.46,3.33,1.53,2.08,3.0,0.125,9.0,0.375,0,0.0,5,0.2083,0.2083,0.0,0.0,20.0,0.543,0.543,3,0.0,0,21.0,464,515.24,3,0.5417,0
13348,4,1904.0,99,2269,3.0,30,2,2599.0,99.0,2,0.0,3,1,0,1.0,0.68,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.68,0.0,0.68,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12.0,419,627.44,1,1.0,0
16074,87,,99,2269,1.0,684,8,9999.0,104.0,2,0.0,1,118,98,0.5463,182.58,179.57,0.5042,36.0,39.0,0.48,3.28,2.51,5.07,4.6,1.55,1.83,29.0,0.2458,46.0,0.3898,118,1.0,118,1.0,2.0,182.58,1.0,182.58,1.0,2.0,6,0.839,10,31.0,725,847.6,1,,0
19341,19,3550.0,79,1671,2.0,3,1,1599.0,208.85,2,0.0,2,193,131,0.5957,377.9,138.98,0.7311,32.0,21.0,0.6038,6.03,6.24,11.81,6.62,1.96,1.06,22.0,0.114,94.0,0.487,17,0.0881,130,0.6736,0.7617,18.88,0.05,145.63,0.3854,0.4354,5,7.0,2,31.0,574,2435.69,11,0.1451,0
6155,4,7079.0,129,1137,3.0,141,14,599.0,129.0,2,0.0,3,145,74,0.6621,244.25,139.8,0.636,16.0,9.0,0.64,9.06,8.22,15.27,15.53,1.68,1.89,20.0,0.1379,70.0,0.4828,12,0.0828,30,0.2069,0.2897,18.33,0.0751,147.58,0.6042,0.6793,5,1.6667,0,16.0,583,168.84,16,0.6276,0
14009,2,611.0,129,1137,2.0,7,1,1999.0,129.0,2,0.0,2,110,32,0.7746,92.9,20.88,0.8165,48.0,18.0,0.7273,2.29,1.78,1.94,1.16,0.84,0.65,16.0,0.1455,66.0,0.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,30.0,333,587.98,14,0.4727,0
4666,18,867.0,169,1557,3.0,102,0,,1.0,2,0.0,3,30,44,0.4054,35.72,48.97,0.4218,19.0,17.0,0.5278,1.58,2.59,1.88,2.88,1.19,1.11,6.0,0.2,15.0,0.5,0,0.0,1,0.0333,0.0333,0.0,0.0,0.97,0.0271,0.0271,1,0.0,0,8.0,22,59.04,4,0.9,0
