SERV_ID,SCORE_1300,SCORE_1301,SCORE_1005,SCORE_1202,SCORE_1200,SCORE_1419,SCORE_1000,SCORE_1101,SCORE_1006,SCORE_1100,SCORE_1105,SCORE_1411,SCORE_1303,SCORE_1011,SCORE_1014,SCORE_1103,SCORE_1201,SCORE_1102,SCORE_1302,SCORE_1012,SCORE_1004,SCORE_1418,SCORE_1002,SCORE_1010,SCORE_1007,SCORE_1407,SCORE_1003,SCORE_1009,SCORE_1400,SCORE_1408,FLAG
112227,61.81,54.92,60.28,58.96,44.07,66.03,69.86,91.17,4.39,54.48,93.35,27.89,24.7,,10.82,,,,7.88,0.3,,,,,,38.41,,,,,0
101912,5.13,7.19,0.18,19.27,19.36,23.28,0.0,2.71,1.65,3.97,,13.92,3.03,,,,,,,,,,,,,12.76,,,,,0
25732,99.99,96.63,83.93,83.7,80.1,69.77,34.74,58.51,69.43,86.39,97.1,85.64,20.43,4.44,48.18,28.53,92.84,100.0,26.95,,,,,,,,,,,,1
6380,64.17,32.25,90.62,66.33,50.85,57.29,9.77,24.61,66.77,68.8,32.67,21.53,0.45,54.73,22.29,3.57,99.98,,40.86,,,,,,,,,,,,0
26226,75.42,59.1,80.67,89.65,72.68,60.74,76.81,95.31,97.68,81.89,10.76,96.41,64.27,97.74,1.27,53.5,,6.4,,24.92,83.28,,,98.0,,,,,,,0
44441,63.09,45.7,94.19,93.82,86.23,62.55,15.98,86.26,67.64,74.74,98.45,24.66,62.09,20.72,9.71,52.07,10.77,4.37,,0.17,,,,,0.79,,,,,,1
6569,38.89,47.68,65.18,85.54,45.33,41.21,29.44,22.65,23.69,22.86,10.48,14.47,46.64,2.52,11.27,13.99,5.61,,,,,,,,,,,,,,0
58602,59.75,39.95,56.0,55.63,60.38,63.0,14.78,30.81,18.98,19.09,77.13,84.47,29.54,31.71,,13.69,,,,,,0.65,,,,,,,,,0
199346,99.99,89.42,97.9,98.11,94.52,68.52,99.99,99.52,40.32,99.18,62.74,99.39,99.99,63.87,99.99,67.38,98.16,1.86,56.71,1.79,,0.65,,,,,21.39,,,,1
425430,2.24,2.68,28.04,5.7,39.32,30.79,0.0,26.45,5.53,7.88,47.31,0.87,,,,,,,,,,,,,,10.51,,,,,0
41386,27.74,4.93,15.39,48.83,27.4,74.09,0.58,8.02,16.47,46.66,3.28,17.51,12.05,0.0,,6.13,6.23,,,3.38,54.28,4.45,,1.32,,,,,,,1
41041,21.88,32.86,69.77,46.74,88.65,75.88,36.61,56.99,84.82,25.3,44.96,93.52,38.99,23.04,0.89,9.57,0.0,,0.3,0.78,53.0,,,,,,,,,,0
41915,45.87,39.66,39.99,37.28,35.28,37.05,4.66,12.11,54.26,39.33,94.6,74.27,,3.84,64.97,8.43,3.54,,,,5.71,,,,,14.66,,,,,1
47577,65.67,81.3,90.0,82.83,75.71,60.4,1.17,99.96,63.16,72.78,58.48,64.89,99.99,0.65,38.42,10.09,75.86,4.96,,,99.97,,5.02,,,,,,,,1
56159,79.35,83.38,59.07,84.69,96.89,85.96,9.24,75.18,56.56,39.27,59.66,93.65,9.09,20.35,46.68,39.81,12.56,,,,76.57,0.33,,,,,,,,,1
35773,84.05,95.67,96.01,90.92,68.14,88.48,41.22,47.31,71.53,88.26,53.38,71.35,36.73,63.35,,45.03,62.04,100.0,7.17,0.35,,,,,,,,,,,1
13115,72.51,44.36,61.6,67.25,71.09,85.02,25.59,62.33,69.08,70.51,55.34,33.29,25.59,46.54,14.11,18.4,23.6,4.92,,6.29,2.1,0.59,1.45,,,,0.16,,,,0
42523,10.51,3.44,40.86,64.65,38.08,88.05,0.0,61.29,20.54,17.05,79.6,15.5,0.19,0.3,,0.15,0.0,0.62,,,,,,,,,,,,,0
10354,90.47,66.79,98.99,94.23,99.17,82.07,39.24,53.9,80.11,88.08,38.77,72.31,35.55,47.81,,30.04,35.54,1.49,,1.44,11.48,28.22,,,,,,,,,0
42777,98.4,99.95,99.67,99.17,99.48,97.41,91.96,97.69,89.52,99.56,50.14,98.84,66.72,80.58,13.13,57.3,96.32,99.51,20.5,0.0,2.1,,9.07,,,,,,,,1
46169,41.24,54.83,64.86,61.7,32.88,76.79,31.27,8.88,14.1,10.45,10.97,38.81,0.71,71.15,80.62,3.52,,,7.49,14.36,,,,,,,,,,,1
247909,86.82,97.23,97.85,93.58,64.34,55.66,82.78,96.5,87.88,97.28,46.67,94.02,97.97,0.65,0.23,25.26,5.61,7.21,21.9,,,,2.11,7.73,,,70.37,,,,1
393,8.56,96.32,28.21,75.86,51.57,99.07,2.92,27.85,31.07,6.68,8.3,83.29,12.04,32.38,7.64,6.5,3.66,0.15,,14.84,,,1.22,,,,,,,,1
152456,7.99,8.92,45.21,59.52,47.81,97.29,17.74,16.71,28.66,40.74,0.0,35.6,42.65,,,,2.72,,,0.0,0.17,,,0.53,,25.7,,,,,0
53138,70.13,20.12,59.16,61.96,41.28,75.29,25.33,36.83,16.65,10.35,26.44,63.49,26.24,10.84,,12.94,1.3,1.36,,53.4,2.98,,,,,,,,,,0
50960,7.36,34.97,88.79,70.12,53.13,88.15,20.83,9.06,18.53,6.34,84.39,33.53,8.06,,,9.41,,,,,,,,,,10.13,,,,,0
133145,40.7,98.02,37.2,92.19,62.1,67.71,60.33,93.32,28.82,77.5,21.36,44.93,84.01,,1.55,,0.15,0.5,,48.83,,35.34,,,3.53,24.41,,,,,0
59198,31.26,79.52,44.73,89.43,46.52,84.71,97.65,86.27,97.74,19.89,4.98,45.87,24.11,4.34,23.79,0.35,0.93,5.11,,,6.31,37.14,,,,,,,,,1
30464,88.51,99.49,88.35,88.85,87.19,57.36,54.79,99.98,29.35,99.72,99.99,83.84,6.64,16.51,72.91,31.97,99.92,21.77,,3.93,,,,,,0.0,,,,,1
77885,80.83,68.31,64.97,73.44,61.75,49.52,0.4,54.15,31.6,63.36,76.83,35.13,22.16,41.27,66.52,0.8,,0.37,,,,,,,,,,,,,1
88479,45.23,50.47,84.27,86.11,86.08,74.29,98.33,79.26,77.02,76.13,42.86,90.0,32.87,34.0,24.35,13.23,1.17,4.67,2.1,2.38,0.0,,16.26,,,,,,,,0
70279,5.08,98.19,3.4,83.36,28.54,49.04,59.68,16.79,14.89,21.91,32.7,91.91,61.44,,,,,95.31,,,,,,,,63.52,4.82,,,,0
62686,94.16,71.45,99.99,48.26,52.93,78.52,15.29,31.93,54.36,26.81,18.72,74.44,12.53,72.97,23.47,58.07,0.19,,62.6,14.28,,,,,,,,,,,0
29966,81.38,42.89,26.06,20.39,72.43,48.51,38.94,45.26,8.7,18.9,11.8,5.5,4.46,1.38,5.08,2.85,4.84,5.8,,,35.57,,,,,,,,,,1
46375,74.5,68.56,58.85,45.25,58.79,48.63,46.97,33.0,30.54,46.88,38.72,63.89,61.63,4.81,22.08,1.72,8.49,11.13,1.09,,,,,,,,,,,,1
6237,59.66,58.0,59.36,52.82,53.71,45.85,27.73,46.3,44.55,44.61,25.45,36.21,14.87,5.42,3.76,49.63,4.31,5.07,,,,,0.0,,,,,0.0,,,0
44117,25.9,55.02,76.56,88.06,81.79,83.54,19.15,72.25,66.83,58.98,62.19,89.37,99.63,10.96,0.47,0.94,0.97,,,,7.33,,,,,,,,,,0
45045,86.67,67.59,95.14,89.7,72.58,66.24,64.08,30.45,97.34,56.25,7.18,45.85,48.64,81.02,43.56,20.2,2.03,7.38,1.88,3.73,4.23,0.89,10.58,,,,,,,,1
19357,53.59,68.31,69.91,65.3,49.26,61.73,65.13,87.43,53.51,69.05,15.94,53.89,34.01,55.05,88.17,32.15,34.55,3.34,,,26.12,,1.34,19.92,,,,,,,1
23183,9.36,92.78,34.27,29.43,22.84,31.61,8.25,29.08,12.49,17.32,6.63,70.35,11.18,0.0,27.15,7.78,73.23,,,,,,,,,,,,,,1
46601,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,0
41853,66.97,95.09,87.87,93.1,38.35,53.2,31.26,88.72,75.01,85.48,84.94,67.88,64.46,57.8,67.6,33.95,1.96,60.53,0.56,3.35,,,,,,,,,,,1
69684,70.48,21.63,92.49,43.88,96.51,81.05,1.63,0.2,8.36,41.62,1.29,0.0,5.96,0.17,8.97,6.05,79.16,,,0.15,8.65,,,,,,,,,,1
25291,22.72,7.91,22.51,24.97,50.21,39.07,61.06,28.68,5.57,2.94,0.44,64.56,,42.52,38.94,11.15,,4.0,,,,,,,,,,,,,1
17248,25.39,5.95,18.95,16.92,14.53,24.04,45.34,2.2,2.38,0.19,75.1,56.06,17.16,8.99,,1.11,,,,,1.74,0.65,,,,,,,,,0
271809,56.03,42.37,51.29,86.74,82.01,63.61,39.84,42.2,65.52,50.92,21.76,52.25,23.99,30.42,46.18,7.19,16.58,1.87,2.25,32.3,,,,,,,0.15,,,,1
88371,77.1,59.72,37.61,56.25,28.17,68.62,65.72,9.86,2.77,31.8,7.94,67.92,3.59,4.94,0.82,8.5,0.89,,2.2,0.17,0.49,1.66,,,0.0,,,,,,0
74379,51.17,53.9,66.55,80.89,53.24,81.52,98.75,6.58,48.95,24.88,54.82,37.21,0.0,41.07,0.6,3.78,25.94,9.19,,,,,,,,,,,,,1
25612,57.23,22.25,59.17,91.76,47.63,57.38,63.67,66.61,17.04,56.51,68.3,92.13,61.64,0.88,96.48,47.29,,,97.59,,,,,,,,,,,,0
78343,10.23,5.59,8.13,0.94,1.46,2.91,0.0,10.42,0.17,0.7,1.05,1.98,18.71,0.7,14.53,1.56,,0.17,,,,,,,,,,,,,1
50331,70.71,75.35,71.83,96.1,31.74,25.11,4.05,68.68,55.73,86.81,84.74,3.42,12.5,32.49,39.61,3.03,0.75,3.03,0.3,,2.63,7.14,,,,,,,,,1
70512,1.04,4.52,1.04,4.04,2.07,13.43,10.39,,0.0,1.04,,0.16,,,,,10.07,,,,,,,,,7.31,,,,,0
56439,65.78,99.26,44.55,95.81,67.83,94.47,65.84,42.59,38.56,67.17,7.3,90.39,75.15,5.34,12.3,,46.9,,0.35,,,,,,1.72,86.75,,99.85,,,0
258287,13.26,16.79,7.19,2.96,25.22,11.53,0.0,2.09,,6.28,5.59,38.45,2.13,,,1.39,,,,,,,5.72,,,16.46,,,,,0
20044,79.5,70.28,98.52,81.76,99.07,92.18,98.97,62.11,77.58,98.54,99.96,97.96,53.97,99.84,55.29,16.89,28.85,49.49,3.18,13.45,89.98,,6.63,,,,,0.15,,,0
122630,66.43,87.76,87.56,87.81,57.45,73.59,41.28,76.31,26.2,42.31,90.5,89.35,27.3,0.33,99.63,22.41,,98.25,34.23,0.2,,,,,,,0.17,,,,0
236484,43.4,31.13,37.23,39.33,24.73,28.82,2.48,21.21,22.77,51.25,1.81,52.61,18.83,30.29,23.74,9.92,,15.54,,43.06,,50.8,0.41,,,,11.65,,,,1
60702,,,,,,,,,,,,,,,2.13,3.73,,,,,,,,,,,,,,,0
195081,88.17,83.86,80.06,89.17,69.18,23.62,48.51,99.99,36.68,89.33,6.31,73.24,92.53,,92.77,,4.36,86.42,65.33,37.61,,,,,,10.32,,,,,0
8679,60.5,27.82,93.1,54.24,70.72,90.63,26.6,5.44,26.67,64.84,7.75,71.1,5.12,79.26,,0.17,,,,,,,,,,,,,,,1
52561,39.28,82.81,86.42,71.35,54.25,81.94,18.2,30.67,15.01,71.64,17.84,83.22,94.65,43.53,4.1,0.45,0.0,,,,,,,,,82.2,,,,,0
29284,27.15,18.64,26.6,33.0,24.31,28.42,32.37,36.19,60.64,37.01,8.98,37.27,7.14,28.56,0.44,16.21,8.98,0.0,,1.14,,,0.45,,,,,,,,1
14891,15.2,25.61,20.34,37.68,23.57,48.44,12.25,16.21,14.14,8.78,12.69,12.96,,86.97,,1.72,1.33,,0.0,0.15,,,,,,,16.0,,,,1
3721,72.36,76.5,65.45,76.02,51.63,57.02,80.81,96.67,98.3,93.83,31.54,23.49,31.14,37.67,0.44,3.03,20.46,99.9,2.25,,,,13.59,0.0,,,,,,,0
53165,40.79,21.12,44.47,35.27,21.62,44.07,76.18,0.0,69.63,3.35,47.42,39.16,4.24,1.61,,4.63,54.55,,,29.95,1.05,,,,,,,,,,1
51092,36.08,27.54,55.63,37.8,36.83,32.04,31.85,3.06,26.2,20.23,7.77,14.31,52.11,12.67,,2.38,,,4.61,,,32.25,,,,,,,,,1
36773,73.81,12.29,22.6,29.52,22.26,36.43,9.7,19.67,19.71,14.14,9.04,15.16,6.07,5.73,0.58,1.74,3.58,0.15,1.34,,,,,,,,,,,,1
90108,69.48,41.25,45.51,45.15,59.78,5.5,63.34,27.94,2.81,29.34,23.67,3.37,,0.0,,0.17,0.0,0.0,,,,,,,,,,,,,0
19559,62.11,57.85,90.41,48.41,55.33,49.6,14.85,33.39,76.53,53.51,35.27,53.07,14.83,93.68,17.86,16.34,21.73,0.37,42.66,0.65,44.63,1.69,,,0.22,,,,,,1
22921,99.61,94.75,87.11,93.45,84.75,88.77,75.99,51.25,65.23,99.37,15.84,59.39,13.51,67.46,,46.24,83.32,2.77,,,,,,,,,78.78,,,,1
76377,45.63,16.86,52.65,85.04,95.09,95.37,75.4,57.25,95.35,20.19,0.0,,1.16,82.65,,11.35,0.3,,18.68,,,,,,,,,0.0,,,1
74983,21.17,26.44,20.38,8.77,17.92,34.26,15.26,72.67,8.09,3.7,56.96,44.52,6.22,,0.0,16.8,,,53.69,,,,,,,46.5,,,,,0
59369,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,0
104133,17.18,77.6,53.91,74.22,74.66,81.01,2.13,66.9,29.68,90.27,0.75,23.83,,,,,89.86,,,9.64,,,,,,0.15,,,,,0
32145,21.49,41.6,58.92,58.47,58.52,54.21,97.6,17.23,99.98,39.68,53.9,3.12,4.62,1.03,19.66,6.4,0.58,,,,,,18.66,0.0,,,,,,,1
43960,97.22,91.9,90.04,70.84,86.86,56.44,99.99,37.99,75.37,33.63,90.36,44.85,28.42,2.7,17.34,28.0,4.88,16.59,2.4,1.95,18.78,,,,7.62,,,,,,0
50370,86.56,94.39,99.94,99.86,99.16,96.59,92.09,71.4,86.98,96.08,42.41,95.55,99.99,,20.06,59.58,,37.92,8.71,76.11,,,2.08,,,34.57,,,,,0
15162,91.57,26.96,81.24,65.63,57.25,94.6,31.07,67.77,45.48,16.28,2.75,16.18,12.05,81.25,4.71,6.57,0.45,,0.3,80.6,,,,,,,,,,,0
137049,45.04,56.49,89.44,86.43,67.67,57.07,50.6,93.64,48.34,58.21,16.33,61.36,21.73,2.92,58.43,38.01,,0.0,0.0,,,,,,,3.94,,,,,0
86954,43.2,20.1,38.06,19.45,15.62,29.23,1.42,42.35,10.92,6.34,20.29,9.15,3.51,23.87,,2.38,0.15,,,,,0.59,,,,,,,,,0
50949,42.3,11.69,12.31,66.6,24.77,89.05,15.68,38.53,7.18,28.77,6.55,76.91,43.38,,,,,0.0,,20.0,,,,,,37.79,,26.1,,,0
2000,56.86,99.4,99.38,87.24,99.8,81.48,99.23,48.87,99.99,25.48,41.58,94.11,22.34,96.65,12.21,54.23,2.5,,4.89,,30.61,0.59,1.38,,,,,,,,1
53222,88.47,85.05,64.03,93.3,98.06,97.19,61.68,89.58,86.16,93.56,94.34,63.19,40.33,1.98,99.98,37.52,98.95,,,0.17,,,,,,,,,,,1
139069,9.2,44.26,69.77,85.05,93.7,60.3,36.7,66.23,25.94,18.78,46.76,94.58,47.02,,0.35,9.38,,,0.0,19.15,,,,,,66.83,,,,,0
18224,70.09,78.02,74.75,98.68,90.54,90.65,36.86,75.14,78.2,91.99,40.85,92.49,42.64,5.22,10.51,48.39,11.08,3.88,1.09,48.31,1.57,,,,,,,,,,1
51620,35.23,29.72,2.11,51.12,26.23,63.0,14.52,11.49,6.34,5.43,39.98,20.02,0.3,6.9,,0.45,,0.0,,,,,,,,,,,,,0
65796,14.08,55.82,29.97,29.36,15.71,84.02,0.45,9.08,13.82,4.77,,,,13.29,,3.7,,,,,,,,,,,,,,,1
38305,35.52,35.51,68.77,44.1,80.39,53.67,64.28,39.46,58.18,5.03,82.13,61.9,4.77,9.04,43.91,17.05,0.65,8.96,,,,,,,,,,,,,1
13263,66.76,52.85,81.73,84.02,94.03,90.26,97.99,70.66,94.84,82.7,14.26,52.4,94.47,34.28,68.54,3.57,65.5,,9.12,,76.59,3.31,,,,,,,,,1
44641,43.05,59.0,51.83,94.6,50.69,91.68,82.46,64.75,65.0,33.59,14.5,62.16,31.07,0.15,29.01,90.79,1.09,,,,,,,,,60.72,,,,,0
8613,29.56,19.34,2.52,65.22,37.77,54.14,13.7,45.94,18.94,57.06,4.29,10.0,91.31,0.0,0.23,3.03,,,,33.16,,,0.67,,,,,,,,0
12212,64.21,52.1,58.74,40.77,69.79,55.75,31.04,44.2,12.41,16.43,29.18,43.54,2.31,1.57,50.13,56.5,,13.01,,,9.15,0.65,,,,,,,,,0
132698,63.4,61.44,87.94,93.66,46.82,96.3,43.31,58.8,21.7,75.47,66.74,88.85,96.88,1.38,,,17.59,,,8.74,,,,,,0.94,,,,,0
61693,55.84,98.4,87.94,48.05,21.79,61.4,1.37,44.0,3.65,10.73,0.0,,7.28,0.5,2.58,4.55,2.43,12.7,,8.27,,,,,,,,,,,0
92484,8.64,9.74,8.76,11.06,19.96,22.49,1.92,1.42,10.99,1.02,23.41,7.65,1.6,4.09,12.89,5.12,,,,0.59,,,20.25,,,,,,,,0
19684,42.0,83.33,96.53,93.91,61.57,48.73,20.02,51.54,42.63,62.45,27.01,17.9,2.59,40.33,0.55,50.84,,1.99,,0.35,0.0,,0.0,,1.72,,,,,,0
40670,56.37,79.68,86.48,83.65,38.16,41.35,5.27,41.15,52.55,74.58,10.26,8.5,1.69,1.35,0.0,1.56,1.8,4.35,,,,,,,,,,,,,0
33854,39.54,80.99,64.79,71.67,41.3,63.08,97.69,97.66,29.86,50.01,6.12,75.44,50.87,4.38,0.94,3.32,,0.0,,7.82,1.74,25.89,,,,,,,,,0
215610,99.62,98.15,83.59,95.95,98.24,68.61,99.98,87.91,30.74,98.38,99.99,70.5,77.85,48.49,99.98,7.93,22.84,0.0,71.93,65.45,,,1.18,,,,26.69,,,,1
13325,19.1,0.39,0.0,0.2,1.3,2.05,0.0,0.0,0.0,0.2,0.0,0.15,0.17,0.15,,0.16,,,,,,,,,,,,,,,1
38952,78.93,13.01,44.54,77.47,64.05,73.0,12.01,40.23,41.87,70.03,1.68,28.42,50.31,2.29,,27.16,0.0,,,1.74,,,,,,,,,,,0
11335,37.6,7.89,15.31,21.69,13.23,15.81,6.36,11.64,13.99,7.3,0.53,35.99,,8.69,,12.96,,,,1.46,0.35,,,,,,,,,,0
15374,33.38,28.97,23.82,23.38,10.96,5.03,0.18,12.38,5.81,33.34,3.63,18.84,25.89,7.15,,0.17,9.89,0.33,,,,1.46,,,,,,,,,0
59523,26.58,50.27,23.04,3.7,2.3,4.59,1.48,7.37,2.6,61.86,,0.87,3.92,0.35,,0.15,86.72,0.2,,,0.0,,,,,,,,,,1
154969,28.54,16.04,12.82,63.75,19.83,85.0,3.99,6.73,1.23,13.29,0.0,18.76,30.67,,,,,,,,,,,,,2.37,,,,,0
99550,15.67,7.79,27.0,9.92,33.91,29.36,4.2,12.63,0.0,3.16,24.61,53.22,2.58,8.44,,0.49,,,,0.17,0.0,,0.0,,,,,,,,0
92034,4.39,7.71,1.98,17.85,11.65,23.58,40.01,27.46,57.03,10.63,0.0,52.33,2.09,,,,,,,,26.55,,,,,8.92,,,,,0
24495,89.96,62.76,66.12,82.05,54.42,26.69,46.01,67.86,32.57,91.98,22.97,28.9,29.15,3.87,38.49,25.39,36.34,,0.3,0.45,,,,,1.14,,,,,,1
112247,48.26,62.34,23.5,51.5,44.87,32.93,43.97,26.98,11.72,64.56,14.9,51.77,58.38,23.74,91.22,26.82,0.0,0.72,9.9,8.23,0.15,,0.0,,,82.58,,,,,0
6551,77.31,23.77,25.66,88.95,77.2,63.42,10.39,70.02,37.49,26.31,4.97,33.81,85.59,9.86,0.9,3.21,33.81,22.13,,1.87,,,,,,,,,,,0
29360,48.8,3.78,8.2,45.49,28.27,52.01,17.79,1.77,26.9,15.66,6.17,0.4,50.63,29.73,,10.76,12.11,,,0.17,,,,,,,,,,,0
39790,21.24,55.8,46.99,56.13,40.48,67.35,96.55,25.48,33.74,20.56,11.76,80.83,3.37,11.08,37.44,46.41,44.91,99.96,,,,,,,,,,,,,1
190199,94.17,99.15,99.78,99.63,93.07,93.17,84.59,96.56,93.41,99.15,94.24,87.08,65.85,77.39,85.54,35.47,78.81,98.21,37.57,61.09,,0.65,1.37,,3.08,,8.94,,0.0,,1
43328,40.05,15.01,33.71,30.77,37.86,42.85,5.63,9.19,18.99,13.06,57.74,15.9,3.33,31.27,,10.95,,,,,1.03,,,,,,,,,,1
73855,43.91,60.23,99.98,37.41,62.73,32.15,33.63,7.35,61.09,49.58,11.66,21.29,18.62,69.1,79.13,34.15,34.44,16.91,,,,,,,,,,,,,1
69223,28.13,97.85,26.97,68.6,58.71,78.86,99.85,16.12,33.74,33.99,3.56,42.32,31.51,0.0,,19.2,42.23,,,,,,,,,,,,,,1
22315,99.96,92.84,92.03,96.68,89.17,78.25,5.17,98.5,26.94,61.52,88.61,99.85,61.9,0.0,72.52,11.81,45.58,1.32,10.33,8.53,10.42,,,,,90.37,,,,,0
1662,9.15,28.46,53.69,68.55,31.99,50.86,98.11,62.08,12.53,1.49,,0.74,4.35,,15.87,,0.15,0.0,,0.17,,,,,,94.29,,,,,0
181823,98.31,94.44,91.76,94.17,89.27,85.95,65.26,77.72,82.53,97.85,68.77,63.1,54.04,79.05,85.8,21.6,14.82,10.68,29.06,17.6,2.05,1.78,0.0,0.0,6.72,,11.03,,,,1
38027,99.41,70.64,94.96,97.51,91.95,81.68,93.37,80.48,79.16,82.93,66.89,98.83,96.19,18.39,3.84,52.19,22.79,5.08,0.0,72.08,2.29,38.97,3.36,,,,,,,,1
28718,40.66,66.54,83.62,54.11,38.15,67.97,23.78,15.65,26.89,37.42,0.41,29.39,1.88,19.12,2.52,0.15,24.82,,6.33,,,,,,,,,,,,1
18561,62.43,60.26,57.0,48.06,46.58,36.33,91.5,82.49,31.57,7.98,25.83,32.12,0.78,1.38,8.86,7.19,0.7,25.86,6.23,0.0,,,,,,,,,,,1
32284,96.17,85.19,99.99,88.25,63.44,76.85,83.79,66.68,62.82,99.42,9.86,94.76,87.55,4.47,37.36,44.55,99.08,0.0,3.72,,99.99,,,31.94,0.0,,,,,,1
31301,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,0
82066,29.67,36.88,16.66,24.74,9.1,43.96,11.86,11.28,7.32,21.84,,8.39,27.0,8.83,0.16,6.52,1.64,,0.17,10.52,,,,,,,,,,,1
95066,9.83,79.12,45.54,46.52,52.95,53.5,,31.81,2.58,10.75,0.16,68.76,1.04,9.96,,4.45,,0.18,,,0.0,,,,,,,,,,0
75147,50.11,41.89,55.9,86.12,54.71,27.0,10.1,91.17,42.15,70.49,63.82,52.92,39.77,3.23,74.89,10.31,0.2,1.62,,,11.25,,,,,,,,,,1
79341,43.63,37.12,42.36,24.98,48.75,43.06,8.82,2.39,8.47,68.6,61.03,38.79,5.49,31.47,,0.65,82.46,1.89,6.73,,,,,,,,,,,,1
9056,41.0,55.15,76.51,90.3,59.0,74.93,29.72,87.72,69.05,53.57,52.44,48.3,82.0,8.97,6.56,5.49,5.58,0.0,,36.23,47.43,,,,,,,,,,1
370282,1.55,0.0,0.0,9.01,1.02,8.86,0.0,0.19,1.02,0.19,,0.7,,,,,1.22,,,0.15,,,,,,5.46,,,,,0
88946,22.24,22.24,11.02,20.31,18.94,26.41,31.16,4.93,14.54,3.34,11.11,11.25,11.51,2.21,0.87,0.45,0.15,13.87,0.17,3.07,,,0.3,,,,,,,,0
84492,86.66,33.39,85.85,71.89,34.39,65.73,2.29,11.37,38.73,0.61,0.41,79.93,78.16,77.37,,3.8,0.17,,0.0,0.0,,,,,,,,,,,1
41040,79.11,10.23,45.35,31.12,38.0,46.95,0.2,4.57,2.99,0.82,1.22,14.07,1.81,0.82,5.46,56.32,,0.4,,,,,,,,,,,,,0
227829,38.36,56.0,49.47,95.31,55.69,63.8,32.46,35.68,54.44,28.25,4.03,7.84,48.03,,,28.23,,,0.17,,,,0.0,,,1.17,,,,,0
55939,33.34,3.9,19.05,18.61,12.52,62.87,0.41,9.83,24.13,6.62,2.41,,0.0,32.09,,0.15,0.0,,,,,,,,,,,,,,1
36005,52.19,62.35,76.64,78.97,68.56,78.49,21.84,53.12,87.55,63.52,25.99,58.25,35.01,27.07,33.35,10.31,8.29,5.31,2.7,,,,0.17,,,,,,,,1
105013,95.59,82.61,59.73,98.66,91.13,92.87,79.4,76.56,91.05,94.69,78.04,98.99,92.26,10.44,,,26.95,35.22,1.22,,,,,,,76.46,,0.0,,,0
200352,86.19,29.84,61.2,93.02,96.9,77.98,53.95,62.54,75.18,62.66,18.7,86.41,18.75,,32.2,,21.66,,0.0,0.44,70.79,,,,,55.88,,,,,0
25573,25.44,9.15,7.37,85.08,45.25,76.15,4.86,19.69,71.21,4.26,2.4,6.75,56.63,0.89,,2.03,,,14.77,,,13.0,,,,,,,,,0
37120,96.71,97.87,61.08,91.4,88.71,81.98,79.13,97.75,89.78,93.62,95.09,6.19,32.05,58.79,5.85,3.78,,14.51,0.94,,,,,,,,,,,,1
31821,30.57,59.85,51.61,90.41,48.05,39.25,59.67,74.67,77.76,90.69,11.96,16.96,75.89,11.23,3.49,8.2,12.37,0.22,0.0,6.08,,,,,,,,,,,1
49130,27.26,87.66,24.26,48.89,51.02,29.97,12.89,26.85,39.65,75.55,14.05,22.41,41.49,1.76,0.94,1.18,2.33,0.18,,,6.28,,15.99,,,,,,,,0
97795,47.62,70.93,52.0,96.55,71.44,84.55,82.94,89.07,13.08,72.37,22.39,97.33,95.59,60.89,,3.12,77.33,,0.0,8.74,,,,,,,,,,,0
108757,88.56,85.55,72.56,99.01,83.6,94.45,99.99,97.78,30.66,98.83,76.18,83.61,90.22,0.8,0.3,1.82,0.0,,,,,1.18,,,,0.3,,,,,0
247465,0.74,35.09,2.74,31.57,15.12,22.73,35.44,19.23,16.25,4.18,24.07,11.89,1.11,,,,,,0.0,,4.33,,,,,7.23,,,,,0
11508,55.07,15.68,56.19,56.36,17.95,33.98,87.3,8.21,31.31,14.69,23.19,23.32,22.37,6.87,17.97,9.37,2.34,38.69,,,21.76,,,,,5.89,,,,,0
210732,93.25,88.42,77.36,97.15,97.91,92.81,63.51,97.99,95.48,95.34,93.54,67.6,97.99,69.0,13.07,0.15,8.69,44.48,14.5,,,,,,,,5.87,,,,1
41595,15.39,22.56,70.2,29.54,8.63,17.83,0.0,1.81,13.98,4.45,,25.78,,19.46,,0.17,0.41,,0.59,0.0,,,,15.5,,,,,,,1
21160,9.97,72.22,51.85,64.28,53.25,80.33,0.0,60.93,30.06,23.45,48.02,90.88,0.15,23.5,,7.5,,99.99,,,,,,,,,,,,,1
421785,1.09,34.01,5.39,10.97,29.96,27.54,11.22,0.0,0.0,10.89,1.9,23.49,0.0,,,,0.0,,,,,,,,,1.75,,,,,0
100172,50.4,26.34,46.05,3.64,9.26,16.77,2.68,11.06,2.02,3.9,,33.57,0.15,6.05,,3.62,,,,,,,,,,6.36,,,,,0
52497,32.98,47.65,17.89,33.52,16.2,60.14,61.75,0.3,5.11,18.97,29.73,0.45,13.81,72.8,2.29,2.02,,,0.0,,,,,,,,,,,,1
417928,18.91,12.6,10.89,15.48,26.01,20.88,11.51,34.53,4.0,1.02,0.47,17.48,,,,,,0.94,0.6,4.71,,,,,,25.15,,,,,0
22286,32.02,52.94,47.56,73.3,59.62,64.34,36.29,60.32,51.17,40.96,18.26,96.95,5.06,1.87,9.5,4.33,5.4,1.35,54.31,,,1.76,,,3.45,,,,,,0
