SERV_ID,PROD_INST_STATE,GENDER,AGE,IN_NET_DUR,STAR_LEVEL,SCORE_POINT,RECV_RATE,CONSOLIDATE_SPEND,RM_MODE_CD,MOBILE_USER_NUMBER,IPTV_USER_NUMBER,BRD_CHARGE_11,BRD_CHARGE_10,BRD_CHARGE_09,OFFER_NAME_LEV1,ZHU_OFFER_VALUE,IS_HY,BRD_MBL_FLUX_11,BRD_MBL_FLUX_10,BRD_MBL_FLUX_09,BRD_CNT_11,BRD_CNT_10,BRD_CNT_09,ACTIVE_DAY_11,ACTIVE_DAY_10,ACTIVE_DAY_09,FLAG
81791,2HA,1.0,23.0,16,1.0,3133,8,100,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,55488.86,24747.42,61075.88,41,29,80,22,12,21,0
73225,2HA,1.0,31.0,19,2.0,1996,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,44785.67,8700.86,34544.42,14,4,11,13,3,11,0
74967,2HA,2.0,38.0,18,7.0,810,100,100,FTTH接入,0,0,90.0,90.0,90.0,宽带,60.0,1,65791.36,69659.66,69109.61,18,15,21,15,15,16,0
71521,2HA,1.0,61.0,19,1.0,1802,50,50,FTTH接入,0,0,100.0,100.0,100.0,宽带,80.0,1,139369.85,133504.29,82323.53,72,77,58,30,31,30,0
93077,2HA,2.0,22.0,4,,256,50,50,FTTH接入,0,0,130.0,127.75,128.05,宽带,130.0,0,40559.02,43813.03,65875.34,15,20,18,13,16,16,1
91955,2HA,2.0,25.0,6,,180,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,1,45304.92,50362.87,44584.11,15,19,16,15,17,15,0
92839,2HA,2.0,25.0,5,5.0,13356,100,200,FTTH接入,0,0,197.0,197.0,197.0,宽带,200.0,0,42046.95,37739.51,49795.81,16,16,16,14,13,15,0
97853,2HA,1.0,39.0,65,4.0,11203,50,50,LAN接入,0,0,100.0,97.42,80.0,宽带,108.0,1,55394.99,50757.05,32026.72,38,17,17,18,17,15,0
45943,2HA,2.0,33.0,29,2.0,2468,8,8,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,93989.44,32066.31,6733.5,180,81,30,29,12,5,0
35636,2HA,1.0,38.0,42,2.0,3349,100,100,FTTH接入,0,0,140.0,140.0,140.0,宽带,90.0,1,48855.31,66036.45,63115.56,18,30,24,15,21,18,0
44415,2HA,2.0,51.0,31,1.0,2525,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,127681.86,102035.67,91825.14,67,54,56,30,26,29,0
96424,2HA,1.0,26.0,3,3.0,8294,50,50,FTTH接入,0,0,160.0,160.0,160.0,宽带,160.0,1,60596.59,88510.22,72085.74,16,24,29,16,20,14,0
37100,2HA,2.0,30.0,40,2.0,2920,4,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,17482.38,16151.23,23116.69,72,80,75,30,31,30,0
44476,2HA,1.0,44.0,31,1.0,2751,4,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,48924.05,53100.92,52236.97,31,30,32,24,24,27,0
43016,2HA,2.0,20.0,33,2.0,2886,100,100,FTTH接入,0,0,281.5,82.5,82.5,宽带,90.0,1,21215.24,35278.77,37154.86,30,60,49,20,25,26,0
46263,2HA,1.0,38.0,29,1.0,1261,8,100,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,95109.63,82936.24,74314.58,33,32,36,29,31,30,0
25150,2HA,2.0,27.0,64,7.0,10620,20,50,FTTH接入,0,0,80.0,80.0,77.0,宽带,80.0,1,56850.0,47778.6,50630.03,210,94,107,29,26,28,0
23262,2HA,1.0,52.0,73,1.0,2272,50,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,90.0,0,115050.12,117989.7,147349.4,93,80,101,22,25,26,0
70448,2HA,1.0,37.0,20,1.0,1695,12,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,20536.6,25887.64,32147.1,83,64,73,31,31,26,0
51079,2HA,2.0,29.0,25,3.0,2173,4,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,43072.57,27368.46,74653.79,16,8,21,14,8,17,0
69669,2HA,1.0,41.0,20,1.0,1858,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,62636.88,52193.36,64126.75,64,72,67,30,29,29,0
75184,2HA,1.0,30.0,18,2.0,5400,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,40658.22,56523.55,69057.76,20,29,21,17,19,18,0
73648,2HA,1.0,52.0,19,5.0,19423,8,8,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,24775.28,23630.09,56196.2,94,81,77,27,29,27,0
85759,2HA,1.0,36.0,13,1.0,1259,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,46935.36,28490.66,16665.96,275,153,294,29,22,21,0
79611,2HA,2.0,43.0,16,4.0,1382,8,8,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,3968.32,2433.8,4995.77,21,22,16,21,21,14,0
87517,2HA,1.0,26.0,11,2.0,1790,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,56800.24,76439.97,60631.4,89,45,115,25,23,24,1
88442,2HA,1.0,26.0,10,2.0,2046,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,47737.03,40114.81,21790.77,16,14,9,14,13,9,0
82260,2HA,1.0,24.0,15,3.0,3220,100,100,FTTH接入,0,0,110.0,101.29,80.0,宽带,80.0,1,80888.39,74828.29,69122.09,33,91,25,26,26,19,0
80697,2HA,2.0,38.0,16,2.0,2285,20,20,FTTH接入,0,0,80.0,80.0,130.0,宽带,80.0,1,24.22,27.28,41.23,16,22,18,14,15,16,0
82538,2HA,2.0,41.0,15,1.0,1735,100,100,FTTH接入,0,0,108.0,80.0,80.0,宽带,80.0,1,86059.62,33288.46,33903.71,73,86,68,31,30,29,0
74017,2HA,2.0,31.0,19,,353,4,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,35420.48,30631.9,13779.44,15,18,16,14,16,16,0
74037,2HA,2.0,54.0,19,1.0,1874,100,100,FTTH接入,0,0,110.0,101.94,100.0,宽带,80.0,1,81073.78,31619.49,59365.65,32,10,16,18,9,15,0
74059,2HA,1.0,39.0,19,1.0,2047,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,77744.29,48625.43,60041.5,101,49,118,23,20,30,0
67184,2HA,2.0,24.0,20,1.0,1709,4,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,55851.71,30633.88,13547.68,228,135,74,30,31,28,0
67246,2HA,2.0,26.0,20,1.0,1690,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,52246.8,63824.26,59099.19,54,34,86,22,20,23,0
14706,2HA,1.0,58.0,128,1.0,1992,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,71638.69,70520.13,83640.29,28,34,21,19,18,20,0
39869,2HA,2.0,54.0,37,1.0,2148,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,26756.23,52478.98,20460.84,110,118,91,30,31,26,0
35509,2HA,2.0,37.0,42,4.0,802,8,8,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,57026.82,9587.66,48929.04,15,12,16,15,12,16,0
38577,2HA,2.0,42.0,38,2.0,4011,20,20,FTTH接入,0,0,288.0,78.5,80.0,宽带,80.0,1,23688.6,20935.46,34741.36,75,18,41,22,14,15,0
43820,2HA,2.0,26.0,32,2.0,2894,50,50,FTTH接入,0,1,100.0,100.0,100.0,宽带,80.0,1,71206.52,66501.18,75551.76,29,21,30,20,17,21,0
37090,2HA,2.0,25.0,40,1.0,1596,4,4,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,0,23660.92,24765.0,23476.0,24,29,29,22,23,23,0
32843,2HA,1.0,48.0,46,1.0,2130,8,8,普通接入,0,0,82.5,82.5,82.5,宽带,90.0,1,88973.84,64221.46,43762.75,50,62,61,29,28,29,0
38970,2HA,1.0,69.0,38,1.0,2146,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,25446.89,26237.79,30050.03,36,17,32,22,15,22,0
40467,2HA,1.0,29.0,36,1.0,2180,8,8,普通接入,0,0,82.5,82.5,82.5,宽带,90.0,1,52351.71,64301.74,43202.68,22,64,52,18,23,22,1
45007,2HA,2.0,42.0,30,1.0,2204,20,20,FTTH接入,0,0,50.0,99.5,50.0,宽带,50.0,1,100789.07,71593.1,72617.46,46,23,32,23,18,22,0
25298,2HA,1.0,37.0,64,1.0,3017,8,8,普通接入,0,0,79.5,78.5,79.0,宽带,80.0,1,45074.05,39278.57,49031.87,17,20,23,16,16,18,0
46922,2HA,2.0,28.0,28,2.0,3403,4,4,LAN接入,0,0,90.0,90.0,90.0,宽带,90.0,0,19790.9,37487.58,33348.26,14,18,13,13,16,13,1
26761,2HA,2.0,55.0,58,1.0,1724,8,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,13359.29,21098.05,14570.04,133,168,218,31,32,30,0
40663,2HA,2.0,28.0,36,2.0,2116,100,100,FTTH接入,0,1,81.01,81.01,81.01,宽带,60.0,1,73404.19,76476.66,98383.93,88,59,73,30,30,27,0
63924,2HA,1.0,19.0,22,1.0,2581,100,100,FTTH接入,0,0,110.0,107.1,80.0,宽带,80.0,1,18022.21,30609.09,66015.67,75,8,17,19,7,16,0
61655,2HA,2.0,29.0,22,1.0,1878,4,4,普通接入,0,0,55.0,55.0,55.0,宽带,60.0,1,48.4,75.03,79.63,23,33,32,22,31,30,1
65251,2HA,1.0,27.0,21,1.0,3219,100,100,FTTH接入,0,0,271.5,77.0,80.0,宽带,80.0,1,111113.85,121470.12,69368.3,333,247,102,31,29,32,0
68842,2HA,2.0,31.0,20,1.0,1672,8,8,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,24197.26,26479.4,81229.69,55,21,30,22,18,23,0
58173,2HA,1.0,34.0,23,1.0,1480,4,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,37482.56,12304.22,19131.14,77,146,122,29,26,26,0
30766,2HA,2.0,19.0,49,3.0,2905,20,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,54934.64,56104.24,58175.39,15,16,25,15,16,20,0
86234,2HA,2.0,29.0,13,1.0,1148,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,56531.67,61010.94,44634.54,17,20,25,16,19,24,0
88556,2HA,,,10,,694,50,50,FTTH接入,0,0,160.0,160.0,160.0,宽带,160.0,1,45548.18,34106.64,36818.15,18,14,16,17,14,16,1
78824,2HA,2.0,54.0,17,1.0,1722,50,50,FTTH接入,0,0,100.0,100.0,86.67,宽带,80.0,1,39892.47,36502.85,48153.14,40,25,33,17,16,16,0
44371,2HA,1.0,30.0,31,3.0,3926,100,100,FTTH接入,0,0,137.0,130.0,130.0,宽带,130.0,0,59291.21,51690.46,62473.4,16,17,15,15,15,15,0
33686,2HA,2.0,32.0,45,1.0,2186,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,46779.65,48508.07,50520.94,12,13,12,12,13,12,0
88876,2HA,1.0,26.0,10,1.0,1019,20,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,24742.2,115568.73,63872.91,19,63,17,8,22,14,1
91859,2HA,1.0,45.0,6,1.0,725,100,100,FTTH接入,0,0,289.0,90.0,90.0,宽带,90.0,1,95175.19,64666.62,73922.03,37,50,42,29,31,29,0
91221,2HA,1.0,21.0,7,1.0,1079,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,41914.9,35245.75,52998.64,17,15,19,14,14,17,0
15776,2HA,1.0,54.0,123,1.0,2591,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,43190.45,37774.49,52610.9,22,20,28,18,16,20,0
97386,2HA,2.0,41.0,68,7.0,0,6,6,普通接入,0,0,80.0,80.0,80.0,宽带,108.0,0,43952.78,62571.44,76442.69,43,63,99,30,31,30,1
50079,2HA,1.0,32.0,26,1.0,1428,50,100,FTTH接入,0,1,78.0,55.0,55.0,宽带,60.0,1,114787.67,15014.79,16653.71,161,146,121,31,31,28,1
50162,2HA,1.0,45.0,26,2.0,3012,100,100,FTTH接入,0,0,120.0,111.29,90.0,宽带,90.0,1,39103.93,38087.91,56135.39,37,34,38,25,23,20,0
47756,2HA,1.0,35.0,27,4.0,1050,100,100,FTTH接入,0,0,110.0,104.19,80.0,宽带,80.0,1,100557.42,51740.06,57119.79,72,68,73,28,17,17,0
49101,2HA,2.0,35.0,26,1.0,2300,20,20,FTTH接入,0,0,81.0,131.0,81.0,宽带,90.0,1,51787.16,59313.25,22028.82,25,22,15,18,17,14,0
72569,2HA,1.0,39.0,19,3.0,3210,8,50,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,31813.96,28516.18,33596.01,30,226,44,20,19,17,0
78739,2HA,1.0,30.0,17,2.0,3082,20,100,FTTH接入,0,0,265.6,107.0,108.5,宽带,110.0,0,26246.93,21097.13,52188.09,323,236,127,30,26,24,0
32546,2HA,1.0,49.0,46,3.0,5299,4,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,66634.29,65016.25,77737.02,41,31,31,27,27,26,0
32759,2HA,2.0,50.0,46,1.0,2452,100,100,FTTH接入,0,0,281.5,82.5,82.5,宽带,90.0,1,40572.53,46328.81,48317.82,24,18,42,17,16,20,0
27222,2HA,1.0,34.0,56,1.0,2560,50,50,FTTH接入,0,0,70.0,69.35,50.0,宽带,50.0,1,40612.57,52583.71,14521.65,108,89,11,23,21,8,0
28398,2HA,2.0,43.0,52,2.0,2904,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,40399.27,38540.63,39043.29,14,15,15,14,15,15,0
55565,2HA,1.0,27.0,24,2.0,4076,8,100,FTTH接入,0,0,88.5,90.0,89.01,宽带,90.0,0,62950.8,66713.3,58188.63,178,222,349,26,30,30,0
46102,2HA,2.0,32.0,29,2.0,2677,8,8,FTTH接入,0,0,92.5,92.5,92.5,宽带,90.0,1,16730.86,55672.42,55442.98,26,66,59,15,32,29,0
75570,2HA,1.0,20.0,18,1.0,1706,12,12,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,181616.31,131203.88,51957.63,89,58,17,30,23,13,0
78993,2HA,1.0,35.0,17,2.0,2757,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,1,51878.93,68401.26,51105.56,16,17,27,15,16,15,0
72655,2HA,1.0,27.0,19,3.0,5043,50,50,FTTH接入,0,0,67.0,70.0,70.0,宽带,50.0,1,30966.6,42093.02,58848.72,17,17,15,15,16,15,0
47427,2HA,1.0,37.0,27,2.0,2346,20,20,FTTH接入,0,0,82.5,132.5,82.5,宽带,90.0,1,32764.97,47725.86,38622.53,36,38,113,21,26,23,0
53460,2HA,1.0,38.0,25,4.0,8515,6,20,FTTH接入,0,0,59.0,55.0,55.0,宽带,60.0,1,73180.72,109806.24,81940.67,38,51,40,23,30,24,0
88200,2HA,1.0,26.0,11,1.0,1178,8,20,FTTH接入,0,0,90.0,113.23,120.0,宽带,90.0,1,87879.36,74463.85,53441.09,46,44,42,23,22,21,0
90362,2HA,2.0,21.0,8,2.0,2308,20,20,LAN接入,0,0,130.0,130.0,130.0,宽带,130.0,0,96081.26,124288.57,98640.81,73,45,47,30,31,30,0
14169,2HA,2.0,40.0,131,1.0,2269,6,6,普通接入,0,0,52.0,52.0,52.0,宽带,80.0,1,25369.31,67242.59,70332.36,133,203,209,21,30,30,0
21319,2HA,2.0,27.0,107,1.0,3033,10,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,63139.81,53813.87,37085.46,37,42,31,26,26,21,0
18126,2HA,2.0,39.0,114,3.0,4812,20,20,FTTH接入,0,0,97.42,147.42,77.42,宽带,108.0,1,31669.62,5857.42,6374.96,16,16,6,16,16,6,0
18143,2HA,2.0,42.0,114,2.0,2482,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,26697.01,27754.91,23744.22,24,19,16,19,18,15,0
17811,2HA,2.0,43.0,115,2.0,4076,100,100,FTTH接入,0,0,111.27,112.5,107.5,宽带,90.0,1,78104.39,63791.94,106082.37,75,47,86,21,19,21,0
23124,2HA,2.0,38.0,104,1.0,2272,4,4,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,0,12409.28,5605.28,12425.46,18,10,16,16,10,15,0
18270,2HA,2.0,69.0,114,2.0,3655,4,20,FTTH接入,0,0,77.42,77.42,77.42,宽带,108.0,1,20116.83,12756.16,12617.06,8,5,6,8,3,6,0
137722,2HA,1.0,59.0,4,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,187935.47,176475.96,161803.35,113,108,106,30,31,30,0
19234,2HA,1.0,57.0,111,1.0,2427,6,6,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,57089.15,50509.34,53323.1,27,21,32,21,18,24,0
136908,2HA,1.0,26.0,4,,90,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,87440.23,124416.9,131947.37,60,93,75,26,32,30,0
133710,2HA,1.0,39.0,6,,576,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,70978.38,87292.75,67607.06,32,52,38,28,31,27,0
93041,2HA,2.0,30.0,4,,270,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,1,67187.62,49228.83,45974.1,33,20,27,30,19,22,0
108203,2HA,1.0,22.0,19,1.0,1917,8,8,LAN接入,0,0,80.0,80.0,80.0,宽带,80.0,1,49718.23,47840.47,36683.34,41,107,27,22,19,17,0
10087,2HA,1.0,30.0,80,2.0,3794,100,100,FTTH接入,0,0,106.5,110.0,110.0,宽带,110.0,0,98187.06,106117.87,169860.89,38,99,194,21,24,28,0
50483,2HA,2.0,44.0,26,2.0,2779,4,4,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,34.09,20.53,14.43,199,226,113,29,31,30,0
14149,2HA,1.0,37.0,130,1.0,1547,20,20,LAN接入,0,0,105.0,55.0,55.0,宽带,60.0,1,114829.8,116284.24,87035.5,79,86,100,29,31,30,0
70033,2HA,2.0,26.0,20,1.0,1258,20,20,FTTH接入,0,0,50.0,100.0,50.0,宽带,50.0,1,47447.37,77863.22,85205.01,28,27,44,19,19,22,0
33118,2HA,2.0,42.0,46,1.0,2950,8,50,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,102504.98,147222.49,119937.45,101,127,123,30,31,29,0
117253,2HA,1.0,43.0,16,2.0,3011,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,52430.06,37520.73,41555.83,17,12,15,16,12,15,0
97929,2HA,2.0,42.0,64,1.0,1809,6,6,FTTH接入,0,0,80.15,70.99,27.15,宽带,119.0,1,15848.1,21776.15,9201.6,88,91,75,27,30,30,0
46450,2HA,1.0,56.0,28,1.0,2255,8,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,13210.81,41156.09,30008.66,26,26,30,21,23,24,0
18511,2HA,1.0,35.0,113,4.0,11420,8,50,FTTH接入,1,0,80.0,80.0,80.0,宽带,80.0,1,48484.09,59038.71,48194.61,68,93,67,28,30,30,0
108043,2HA,2.0,29.0,20,1.0,3741,100,100,FTTH接入,0,0,248.5,49.5,49.5,宽带,50.0,1,153.42,173.41,139.25,27,33,47,15,17,21,0
102343,2HA,1.0,27.0,22,1.0,5446,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,168.72,147.91,239.24,17,13,16,16,13,16,0
48848,2HA,1.0,57.0,26,3.0,4548,20,50,FTTH接入,0,0,90.0,140.0,84.0,宽带,,1,28177.1,39922.54,12134.39,58,54,55,27,31,27,0
95602,2HA,1.0,58.0,3,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,430.13,388.82,421.27,83,87,96,30,31,30,0
19152,2HA,1.0,35.0,112,2.0,2869,20,20,FTTH接入,0,1,90.0,90.0,90.0,宽带,0.0,1,6132.14,9786.75,15694.77,7,7,7,4,7,5,0
51061,2HA,1.0,67.0,25,1.0,2115,8,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,18106.54,26106.03,35265.09,81,77,79,30,28,30,0
86912,2HA,1.0,23.0,12,1.0,1090,8,8,VDSL接入,0,0,80.0,80.0,80.0,宽带,80.0,1,68437.74,77798.6,69649.3,89,136,104,25,28,29,0
87522,2HA,2.0,46.0,11,1.0,1290,8,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,11295.21,16738.93,12971.09,54,32,26,25,30,26,0
108819,2HA,1.0,29.0,19,2.0,2539,100,100,FTTH接入,0,0,110.0,105.5,110.0,宽带,80.0,1,68117.58,35180.01,43023.89,25,15,19,21,15,19,0
2554,2HA,2.0,37.0,98,2.0,2742,100,100,FTTH接入,0,0,110.0,110.0,110.0,宽带,80.0,1,54018.05,81185.91,53794.51,42,56,45,26,31,29,0
134011,2HA,2.0,33.0,6,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,47566.18,9472.09,2495.5,27,8,2,23,6,2,0
6996,2HA,1.0,45.0,85,3.0,4288,20,50,FTTH接入,1,0,130.0,80.0,238.0,宽带,80.0,1,54650.65,68383.52,72534.98,56,53,42,30,29,29,0
9429,2HA,1.0,48.0,81,3.0,3972,20,20,FTTH接入,1,0,80.0,80.0,80.0,宽带,80.0,1,202095.05,144867.05,139332.13,59,52,59,30,31,30,0
20990,2HA,1.0,51.0,108,1.0,3130,50,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,30420.9,50682.61,37022.21,22,17,17,17,16,17,0
135089,2HA,1.0,27.0,5,,80,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,49313.41,39416.29,39821.04,14,17,15,14,16,15,0
71759,2HA,2.0,34.0,19,1.0,2024,100,100,FTTH接入,0,0,110.0,103.23,80.0,宽带,80.0,1,88056.96,62407.84,87155.04,76,98,80,30,32,29,0
105310,2HA,1.0,43.0,20,,691,4,4,普通接入,0,0,50.0,48.5,49.5,宽带,50.0,1,174.14,195.84,160.11,20,27,33,16,19,18,1
135027,2HA,1.0,82.0,6,,460,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,167270.13,208346.86,180667.98,122,123,123,30,31,30,0
15325,2HA,1.0,49.0,125,2.0,2734,8,8,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,19.55,42.77,32.25,23,22,20,22,18,17,0
108274,2HA,1.0,42.0,19,1.0,1648,8,50,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,34258.1,64886.3,38906.48,19,67,27,17,20,18,0
129524,2HA,1.0,26.0,8,4.0,6606,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,42335.93,42297.32,24383.98,135,182,59,18,20,10,0
24406,2HA,2.0,35.0,68,1.0,2525,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,25869.46,41275.94,33736.82,49,124,105,24,28,28,0
57719,2HA,2.0,25.0,23,2.0,3265,8,8,普通接入,0,0,82.3,82.3,82.3,宽带,90.0,1,6878.6,8886.13,16655.56,15,23,26,11,16,17,1
67508,2HA,1.0,34.0,20,1.0,2410,50,100,FTTH接入,0,0,70.0,70.0,70.0,宽带,50.0,1,36809.21,58.33,49.97,36,36,45,24,23,27,0
4580,2HA,1.0,40.0,92,1.0,2298,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,74064.66,52700.49,61781.55,56,26,38,21,18,20,0
108867,2HA,1.0,22.0,19,,661,100,100,FTTH接入,0,0,71.25,44.15,41.25,宽带,45.0,1,73912.6,56882.13,93241.12,25,28,62,17,19,23,0
11276,2HA,2.0,33.0,78,1.0,2272,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,17020.98,9014.97,11606.92,14,14,16,14,13,14,0
25215,2HA,1.0,25.0,64,2.0,3131,20,50,FTTH接入,0,0,80.0,80.0,130.0,宽带,80.0,1,42341.75,33132.52,44886.34,81,85,90,30,30,30,0
43588,2HA,1.0,23.0,32,2.0,2801,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,80.0,1,68155.39,69697.46,40711.93,118,130,145,30,29,29,0
52070,2HA,1.0,22.0,25,2.0,2583,100,100,FTTH接入,0,0,112.5,112.5,103.5,宽带,90.0,1,89599.72,78814.52,60053.61,31,30,34,29,27,26,0
14760,2HA,2.0,46.0,127,1.0,2158,8,50,FTTH接入,0,0,77.0,80.0,77.0,宽带,80.0,1,24033.57,12403.78,9867.63,14,11,10,11,9,8,0
40157,2HA,1.0,44.0,37,6.0,5388,4,100,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,62842.89,76534.54,62553.07,17,17,16,16,17,15,0
125786,2HA,2.0,36.0,11,6.0,27435,50,50,FTTH接入,0,1,160.0,160.0,160.0,宽带,160.0,1,548.74,607.56,604.74,62,21,17,27,18,16,0
137979,2HA,1.0,34.0,4,,574,50,50,FTTH接入,0,1,60.0,60.0,60.0,宽带,130.0,1,73598.7,64350.26,86932.49,22,22,23,17,19,18,0
130201,2HA,2.0,58.0,8,2.0,1631,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,99349.85,38970.15,39935.82,60,26,24,22,18,18,0
58557,2HA,1.0,21.0,23,1.0,1963,100,100,FTTH接入,0,0,59.5,54.5,55.0,宽带,60.0,1,25594.9,30806.39,10511.0,309,108,126,26,25,9,0
48770,2HA,1.0,50.0,27,2.0,3629,20,20,FTTH接入,0,0,80.0,180.0,80.0,宽带,80.0,1,79527.82,75437.11,52117.86,98,92,81,30,31,30,0
38648,2HA,1.0,31.0,38,1.0,2481,100,100,FTTH接入,0,0,112.5,95.08,82.5,宽带,90.0,1,18690.0,12383.72,20614.9,12,10,14,12,7,13,0
104605,2HA,1.0,30.0,21,1.0,1590,100,100,FTTH接入,0,0,80.0,78.06,50.0,宽带,50.0,1,85209.29,84415.7,50792.21,294,224,275,29,31,29,0
94242,2HA,2.0,37.0,3,,0,50,50,FTTH接入,0,1,80.0,80.0,80.0,宽带,130.0,1,41642.65,24858.52,42835.02,143,97,144,30,26,26,0
134796,2HA,1.0,25.0,6,7.0,124560,100,200,FTTH接入,0,0,160.0,160.0,160.0,宽带,160.0,0,62965.37,68224.19,49854.8,16,22,14,16,17,14,0
82395,2HA,2.0,48.0,15,2.0,1899,50,50,FTTH接入,0,1,100.0,100.0,100.0,宽带,80.0,1,78030.85,56614.14,44437.04,18,15,16,16,14,16,0
115792,2HA,2.0,47.0,16,1.0,1627,8,8,FTTH接入,0,0,92.0,100.0,88.0,宽带,80.0,1,65252.06,77366.08,64777.75,62,83,74,23,25,25,0
120323,2HA,1.0,38.0,15,1.0,3684,8,20,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,92079.38,87153.64,86745.45,146,92,117,29,30,30,0
124713,2HA,1.0,45.0,12,3.0,4478,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,21156.45,51783.56,75307.21,38,65,46,19,32,30,1
12523,2HA,1.0,38.0,76,1.0,2622,100,100,FTTH接入,0,0,277.5,97.56,100.0,宽带,80.0,1,23262.51,34836.23,39393.65,16,15,26,15,14,18,0
57841,2HA,1.0,24.0,23,2.0,3089,100,100,FTTH接入,0,0,289.0,90.0,90.0,宽带,90.0,1,69.26,42.85,42.68,76,59,37,30,31,26,0
