SERV_ID,INNET_DUR,ORG_DZS_ID,OFR_GRADE,CDE_OFR_CD,YD_CNT,TERMINAL_MODEL,BRAND_ID,MOBILE_PRICE,REL_AMT,PAY_MODE,OWE_AMOUNT,CUST_CNT,ZJ_CNT,BJ_CNT,ZJ_CNT_RATIO,ZJ_DUR,BJ_DUR,ZJ_DUR_RATIO,ZJ_PEOPLE_CNT,BJ_PEOPLE_CNT,ZJ_PEOPLE_RATIO,ZJ_AVG_CNT_RATIO,BJ_AVG_CNT_RATIO,ZJ_AVG_DUR,BJ_AVG_DUR,ZJ_CNT_DUR,BJ_CNT_DUR,ZJ_SHORT_CNT,ZJ_SHORT_CNT_RATIO,ZJ_MID_CNT,ZJ_MID_CNT_RATIO,ZJ_ROAM_CNT,ZJ_ROAM_CNT_RATIO,ZJ_LONG_CNT,ZJ_LONG_CNT_RATIO,ZJ_LONG_ROAM_RATIO,ZJ_ROAM_DUR,ZJ_ROAM_DUR_RATIO,ZJ_LONG_DUR,ZJ_LONG_DUR_RATIO,ZJ_LONG_ROAM_DUR_RATIO,ZJ_ROAM_AREA_CNT,ROAM_TOP_RATIO,SMS_CNT,DAY_CNT,FLOW_CNT,FLOW_MB,BASE_CNT,ZJ_BASE_TOP_RATIO,POINT_CNT,FLAG
1423,17,1065.0,169,2005,4.0,82,1,2199.0,29.27,2,0.0,4,38,40,0.4872,135.57,145.32,0.4826,10.0,15.0,0.4,3.8,2.67,13.56,9.69,3.57,3.63,1.0,0.0263,15.0,0.3947,38,1.0,15,0.3947,1.3947,135.57,1.0,29.37,0.2166,1.2166,2,0.3158,0,31.0,1441,4251.84,1,,3,0
17790,1,862.0,129,1601,2.0,14,4,6088.0,110.39,2,0.0,2,96,134,0.4174,416.15,526.5,0.4415,23.0,19.0,0.5476,4.17,7.05,18.09,27.71,4.33,3.93,17.0,0.1771,32.0,0.3333,0,0.0,72,0.75,0.75,0.0,0.0,384.27,0.9234,0.9234,6,0.0,7,26.0,1008,4281.02,11,0.8229,0,0
10574,12,4444.0,79,1671,1.0,7,1,1999.0,79.0,2,0.0,1,1,20,0.0476,0.28,15.95,0.0175,1.0,3.0,0.25,1.0,6.67,0.28,5.32,0.28,0.8,0.0,0.0,1.0,1.0,0,0.0,1,1.0,1.0,0.0,0.0,0.28,1.0,1.0,1,0.0,0,22.0,749,740.54,1,1.0,0,0
16950,2,,99,1897,2.0,103,0,,139.15,2,0.0,2,319,136,0.7011,393.6,144.98,0.7308,39.0,28.0,0.5821,8.18,4.86,10.09,5.18,1.23,1.07,41.0,0.1285,176.0,0.5517,0,0.0,31,0.0972,0.0972,0.0,0.0,77.83,0.1977,0.1977,3,0.0,4,31.0,1111,15999.48,46,0.2696,0,0
14306,5,10256.0,99,2269,2.0,35,3,1298.0,1.1,2,0.0,2,25,18,0.5814,22.02,21.03,0.5114,8.0,5.0,0.6154,3.13,3.6,2.75,4.21,0.88,1.17,2.0,0.08,16.0,0.64,0,0.0,10,0.4,0.4,0.0,0.0,15.13,0.6874,0.6874,1,0.0,0,25.0,214,274.49,1,1.0,0,0
2852,6,1898.0,79,1671,2.0,98,18,599.0,79.0,2,0.0,2,30,27,0.5263,22.55,26.02,0.4643,9.0,11.0,0.45,3.33,2.45,2.51,2.37,0.75,0.96,17.0,0.5667,7.0,0.2333,0,0.0,3,0.1,0.1,0.0,0.0,4.92,0.218,0.218,3,0.0,1,,0,0.0,4,0.7333,0,0
4512,10,104.0,299,2149,5.0,2,4,5288.0,1.0,2,0.0,5,130,101,0.5628,72.12,64.92,0.5263,8.0,12.0,0.4,16.25,8.42,9.01,5.41,0.55,0.64,36.0,0.2769,77.0,0.5923,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,30.0,1067,1479.33,33,0.2615,0,0
8174,2,4461.0,129,1601,2.0,50,14,699.0,129.0,2,0.0,2,1,0,1.0,2.9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.9,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.0,79,26.72,1,1.0,0,0
17510,9,2299.0,129,1353,2.0,4,1,1299.0,1.0,2,0.0,2,9,2,0.8182,15.15,0.53,0.966,4.0,2.0,0.6667,2.25,1.0,3.79,0.27,1.68,0.27,1.0,0.1111,1.0,0.1111,9,1.0,3,0.3333,1.3333,15.15,1.0,5.27,0.3476,1.3476,1,0.3333,0,7.0,178,1082.81,1,1.0,0,0
6988,1,8350.0,9,1862,1.0,0,0,,5.81,2,0.0,1,4,4,0.5,18.05,26.5,0.4052,2.0,3.0,0.4,2.0,1.33,9.03,8.83,4.51,6.63,0.0,0.0,0.0,0.0,0,0.0,4,1.0,1.0,0.0,0.0,18.05,1.0,1.0,2,0.0,0,,0,0.0,1,1.0,0,0
10077,6,1103.0,169,1628,3.0,0,0,,0.0,2,0.0,2,7,0,1.0,20.37,0.0,1.0,2.0,0.0,1.0,3.5,0.0,10.18,0.0,2.91,0.0,1.0,0.1429,0.0,0.0,7,1.0,1,0.1429,1.1429,20.37,1.0,0.15,0.0074,1.0074,1,0.1429,0,31.0,1658,34738.95,4,0.4286,0,0
10347,17,5272.0,169,2072,3.0,17,4,6388.0,10.3,2,0.0,3,24,60,0.2857,23.62,42.53,0.357,11.0,34.0,0.2444,2.18,1.76,2.15,1.25,0.98,0.71,2.0,0.0833,14.0,0.5833,18,0.75,15,0.625,1.375,18.25,0.7728,16.2,0.686,1.4588,2,0.7778,3,31.0,1167,14836.18,10,0.2917,0,0
364,6,9376.0,169,2005,4.0,122,11,599.0,1.0,2,0.0,134,227,17,0.9303,338.13,25.83,0.929,190.0,15.0,0.9268,1.19,1.13,1.78,1.72,1.49,1.52,21.0,0.0925,95.0,0.4185,227,1.0,225,0.9912,1.9912,338.13,1.0,335.87,0.9933,1.9933,108,0.0617,0,14.0,0,0.0,1,,0,1
8193,5,1846.0,99,818,1.0,78,6,1299.0,29.7,2,0.0,3,7,2,0.7778,9.47,7.07,0.5726,5.0,2.0,0.7143,1.4,1.0,1.89,3.53,1.35,3.53,1.0,0.1429,1.0,0.1429,0,0.0,3,0.4286,0.4286,0.0,0.0,4.13,0.4366,0.4366,1,0.0,0,8.0,32,98.46,4,0.4286,0,0
13468,14,48.0,199,971,1.0,23,2,3899.0,87.72,2,0.0,1,406,233,0.6354,694.27,351.75,0.6637,122.0,72.0,0.6289,3.33,3.24,5.69,4.89,1.71,1.51,32.0,0.0788,177.0,0.436,0,0.0,40,0.0985,0.0985,0.0,0.0,157.53,0.2269,0.2269,7,0.0,66,31.0,1229,4096.61,75,0.1552,1,0
17979,51,1015.0,169,2005,3.0,14,4,6088.0,0.0,2,0.0,3,12,15,0.4444,7.97,11.83,0.4024,8.0,10.0,0.4444,1.5,1.5,1.0,1.18,0.66,0.79,5.0,0.4167,5.0,0.4167,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,22.0,410,966.51,6,0.3333,1,0
3645,57,12530.0,9,555,1.0,61,6,899.0,15.4,2,0.0,1,39,38,0.5065,63.2,63.0,0.5008,14.0,13.0,0.5185,2.79,2.92,4.51,4.85,1.62,1.66,2.0,0.0513,20.0,0.5128,0,0.0,1,0.0256,0.0256,0.0,0.0,2.75,0.0435,0.0435,2,0.0,0,,0,0.0,3,0.4872,0,0
11874,20,178.0,399,1259,2.0,17,4,6388.0,46.0,2,0.0,2,53,76,0.4109,121.07,92.35,0.5673,20.0,42.0,0.3226,2.65,1.81,6.05,2.2,2.28,1.22,5.0,0.0943,31.0,0.5849,53,1.0,53,1.0,2.0,121.07,1.0,121.07,1.0,2.0,7,0.4151,25,30.0,583,3938.62,1,,2,0
20209,63,1476.0,129,1353,2.0,23,2,3899.0,129.0,2,0.0,2,4,27,0.129,4.7,42.48,0.0996,3.0,15.0,0.1667,1.33,1.8,1.57,2.83,1.18,1.57,1.0,0.25,1.0,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1,0.0,2,0.75,0,0
17659,75,207.0,199,185,2.0,7,1,1999.0,199.0,2,0.0,2,78,32,0.7091,53.43,20.15,0.7262,43.0,19.0,0.6935,1.81,1.68,1.24,1.06,0.69,0.63,9.0,0.1154,56.0,0.7179,0,0.0,3,0.0385,0.0385,0.0,0.0,5.87,0.1098,0.1098,2,0.0,13,5.0,6,0.19,2,0.5128,0,0
6663,8,1873.0,59,353,2.0,358,9,1090.0,1.0,2,0.0,2,38,21,0.6441,61.27,29.12,0.6779,9.0,5.0,0.6429,4.22,4.2,6.81,5.82,1.61,1.39,6.0,0.1579,20.0,0.5263,0,0.0,7,0.1842,0.1842,0.0,0.0,39.05,0.6374,0.6374,3,0.0,0,,0,0.0,3,0.5263,0,0
20734,28,589.0,199,185,3.0,159,0,,199.0,2,0.0,3,838,288,0.7442,402.88,235.9,0.6307,543.0,140.0,0.795,1.54,2.06,0.74,1.69,0.48,0.82,419.0,0.5,332.0,0.3962,0,0.0,125,0.1492,0.1492,0.0,0.0,56.52,0.1403,0.1403,40,0.0,3,29.0,1132,3647.08,18,0.9582,0,0
19448,66,15452.0,20,2321,1.0,27,7,359.0,20.0,2,0.0,2,19,40,0.322,32.73,89.77,0.2672,9.0,14.0,0.3913,2.11,2.86,3.64,6.41,1.72,2.24,1.0,0.0526,10.0,0.5263,0,0.0,3,0.1579,0.1579,0.0,0.0,17.77,0.5428,0.5428,3,0.0,0,,0,0.0,3,0.7368,0,0
4661,22,4152.0,129,200,3.0,45,3,999.0,158.35,2,0.0,3,245,295,0.4537,451.1,456.17,0.4972,56.0,61.0,0.4786,4.38,4.84,8.06,7.48,1.84,1.55,10.0,0.0408,95.0,0.3878,0,0.0,17,0.0694,0.0694,0.0,0.0,27.9,0.0618,0.0618,3,0.0,3,17.0,373,401.18,14,0.5347,0,0
63,5,196.0,199,2492,1.0,0,0,,199.0,2,59.7,3,470,0,1.0,1068.33,0.0,1.0,465.0,0.0,1.0,1.01,0.0,2.3,0.0,2.27,0.0,59.0,0.1255,177.0,0.3766,0,0.0,454,0.966,0.966,0.0,0.0,1054.03,0.9866,0.9866,193,0.0,0,,0,0.0,4,0.5234,0,1
20337,36,606.0,169,1557,4.0,6,1,2799.0,10.92,2,0.0,4,19,6,0.76,89.1,14.92,0.8566,10.0,5.0,0.6667,1.9,1.2,8.91,2.98,4.69,2.49,0.0,0.0,8.0,0.4211,17,0.8947,7,0.3684,1.2631,88.2,0.9899,10.45,0.1173,1.1072,3,0.1765,9,31.0,656,912.45,6,0.6842,4,0
8047,62,401.0,129,200,3.0,230,16,699.0,0.0,2,0.0,3,3,29,0.0938,32.28,290.28,0.1001,3.0,8.0,0.2727,1.0,3.63,10.76,36.29,10.76,10.01,0.0,0.0,0.0,0.0,0,0.0,1,0.3333,0.3333,0.0,0.0,30.05,0.9308,0.9308,1,0.0,0,,0,0.0,1,,0,0
6722,29,617.0,99,1590,2.0,208,5,3999.0,99.6,2,0.0,2,8,34,0.1905,5.43,56.3,0.088,7.0,13.0,0.35,1.14,2.62,0.78,4.33,0.68,1.66,1.0,0.125,6.0,0.75,7,0.875,5,0.625,1.5,4.7,0.865,3.5,0.6442,1.5092,3,0.8571,0,31.0,1482,5157.4,6,0.375,0,0
12019,68,1627.0,129,200,2.0,127,3,2498.0,129.0,2,0.0,2,24,32,0.4286,46.0,20.73,0.6893,15.0,14.0,0.5172,1.6,2.29,3.07,1.48,1.92,0.65,2.0,0.0833,13.0,0.5417,0,0.0,6,0.25,0.25,0.0,0.0,26.45,0.575,0.575,6,0.0,1,18.0,170,30.22,5,0.7083,1,0
15725,11,623.0,129,1788,4.0,5,3,1498.0,129.0,2,0.0,4,70,59,0.5426,70.23,99.05,0.4149,16.0,16.0,0.5,4.38,3.69,4.39,6.19,1.0,1.68,16.0,0.2286,36.0,0.5143,0,0.0,1,0.0143,0.0143,0.0,0.0,1.5,0.0214,0.0214,1,0.0,1,23.0,351,496.05,11,0.3571,0,0
4978,2,4474.0,99,1897,1.0,5,3,1498.0,99.0,2,0.0,1,127,95,0.5721,136.75,96.07,0.5874,66.0,30.0,0.6875,1.92,3.17,2.07,3.2,1.08,1.01,14.0,0.1102,72.0,0.5669,105,0.8268,85,0.6693,1.4961,116.18,0.8496,85.9,0.6282,1.4778,21,0.1905,11,22.0,398,761.43,13,0.063,0,0
15191,17,6722.0,129,1137,2.0,1,0,,13.53,2,0.0,2,101,90,0.5288,185.18,176.57,0.5119,20.0,22.0,0.4762,5.05,4.09,9.26,8.03,1.83,1.96,11.0,0.1089,49.0,0.4851,0,0.0,5,0.0495,0.0495,0.0,0.0,4.0,0.0216,0.0216,1,0.0,0,31.0,1951,1476.31,10,0.6436,0,0
13157,16,1686.0,59,316,1.0,4,1,1299.0,68.15,2,0.0,1,107,49,0.6859,105.07,57.05,0.6481,22.0,8.0,0.7333,4.86,6.13,4.78,7.13,0.98,1.16,14.0,0.1308,58.0,0.5421,0,0.0,6,0.0561,0.0561,0.0,0.0,3.47,0.033,0.033,1,0.0,0,26.0,399,375.71,14,0.4673,0,0
10975,4,55.0,99,1898,2.0,14,4,6088.0,10.3,2,0.0,2,11,31,0.2619,6.1,15.67,0.2802,4.0,3.0,0.5714,2.75,10.33,1.53,5.22,0.55,0.51,5.0,0.4545,4.0,0.3636,0,0.0,1,0.0909,0.0909,0.0,0.0,2.27,0.3716,0.3716,1,0.0,0,31.0,1165,12964.01,2,0.9091,0,0
1702,59,10057.0,129,200,2.0,6,1,2799.0,129.0,2,0.0,2,8,0,1.0,12.1,0.0,1.0,4.0,0.0,1.0,2.0,0.0,3.03,0.0,1.51,0.0,1.0,0.125,2.0,0.25,8,1.0,0,0.0,1.0,12.1,1.0,0.0,0.0,1.0,0,,0,,0,0.0,1,1.0,0,0
10762,64,2.0,169,2072,2.0,56,4,8388.0,169.8,2,0.0,2,250,544,0.3149,583.28,1820.98,0.2426,36.0,63.0,0.3636,6.94,8.63,16.2,28.9,2.33,3.35,25.0,0.1,89.0,0.356,3,0.012,3,0.012,0.024,2.9,0.005,5.17,0.0089,0.0139,2,0.6667,7,31.0,1404,10973.85,43,0.412,0,0
4550,30,1654.0,169,2072,2.0,37,2,3299.0,10.1,2,0.0,2,154,136,0.531,135.22,119.82,0.5302,22.0,24.0,0.4783,7.0,5.67,6.15,4.99,0.88,0.88,24.0,0.1558,86.0,0.5584,141,0.9156,97,0.6299,1.5455,125.02,0.9246,94.88,0.7017,1.6263,7,0.3333,1,31.0,2069,16235.98,35,0.2597,1,0
12985,6,5770.0,79,1671,2.0,14,4,6088.0,79.0,2,0.0,2,19,9,0.6786,152.98,26.7,0.8514,6.0,4.0,0.6,3.17,2.25,25.5,6.68,8.05,2.97,2.0,0.1053,7.0,0.3684,19,1.0,2,0.1053,1.1053,152.98,1.0,8.58,0.0561,1.0561,2,0.0526,0,15.0,67,75.08,4,0.6316,0,0
312,5,196.0,199,2492,1.0,0,0,,199.0,2,59.7,3,420,0,1.0,942.23,0.0,1.0,410.0,0.0,1.0,1.02,0.0,2.3,0.0,2.24,0.0,48.0,0.1143,150.0,0.3571,0,0.0,395,0.9405,0.9405,0.0,0.0,926.22,0.983,0.983,177,0.0,0,,0,0.0,4,0.7286,0,1
20038,64,1395.0,10,479,1.0,1,0,,14.1,2,0.0,1,39,36,0.52,68.12,40.43,0.6275,17.0,15.0,0.5313,2.29,2.4,4.01,2.7,1.75,1.12,4.0,0.1026,12.0,0.3077,5,0.1282,2,0.0513,0.1795,3.28,0.0482,6.18,0.0908,0.139,1,0.4,1,,0,0.0,8,0.0769,0,0
13692,38,2999.0,129,1137,3.0,10,1,2799.0,1.0,2,0.0,3,47,52,0.4747,59.83,55.12,0.5205,14.0,13.0,0.5185,3.36,4.0,4.27,4.24,1.27,1.06,3.0,0.0638,26.0,0.5532,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,445,620.82,6,0.4894,1,0
11221,27,9300.0,129,200,3.0,11,4,6088.0,0.0,2,0.0,3,4,0,1.0,6.17,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.54,0.0,1.54,0.0,0.0,0.0,1.0,0.25,0,0.0,1,0.25,0.25,0.0,0.0,2.63,0.427,0.427,2,0.0,0,7.0,76,667.29,3,0.5,0,0
4638,92,,66,1403,1.0,7,1,1999.0,66.0,2,0.0,1,5,8,0.3846,3.02,8.97,0.2517,4.0,6.0,0.4,1.25,1.33,0.75,1.49,0.6,1.12,1.0,0.2,3.0,0.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,17,0.6,3,0.4,2,0
20307,3,14094.0,129,1137,1.0,8,3,2798.0,129.1,2,0.0,2,124,128,0.4921,555.58,258.33,0.6826,25.0,19.0,0.5682,4.96,6.74,22.22,13.6,4.48,2.02,14.0,0.1129,45.0,0.3629,0,0.0,42,0.3387,0.3387,0.0,0.0,383.48,0.6902,0.6902,3,0.0,1,31.0,772,7276.44,15,0.7903,0,0
17143,5,10.0,169,2072,3.0,6,1,2799.0,10.0,2,0.0,3,31,5,0.8611,89.95,4.83,0.949,11.0,3.0,0.7857,2.82,1.67,8.18,1.61,2.9,0.97,8.0,0.2581,11.0,0.3548,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,1094,2760.02,7,0.2903,1,0
5118,8,9322.0,79,1671,2.0,24,2,899.0,1.0,2,0.0,2,9,8,0.5294,7.0,6.9,0.5036,6.0,3.0,0.6667,1.5,2.67,1.17,2.3,0.78,0.86,1.0,0.1111,6.0,0.6667,0,0.0,1,0.1111,0.1111,0.0,0.0,0.55,0.0786,0.0786,1,0.0,0,,0,0.0,2,0.8889,0,0
10896,3,4489.0,99,2269,2.0,7,1,1999.0,1.0,2,0.0,2,49,22,0.6901,61.82,24.73,0.7142,25.0,13.0,0.6579,1.96,1.69,2.47,1.9,1.26,1.12,7.0,0.1429,24.0,0.4898,0,0.0,2,0.0408,0.0408,0.0,0.0,7.1,0.1149,0.1149,2,0.0,0,,0,0.0,7,0.7143,0,0
1870,76,12604.0,10,479,1.0,304,46,699.0,11.63,2,0.0,1,23,27,0.46,49.32,21.83,0.6931,7.0,13.0,0.35,3.29,2.08,7.05,1.68,2.14,0.81,3.0,0.1304,6.0,0.2609,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,29.0,33,0.21,6,0.3043,0,0
17803,9,3549.0,129,1137,2.0,140,0,,129.1,2,0.0,2,140,103,0.5761,95.85,49.72,0.6585,22.0,32.0,0.4074,6.36,3.22,4.36,1.55,0.68,0.48,26.0,0.1857,94.0,0.6714,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,29.0,763,1946.44,21,0.3643,0,0
4775,95,,169,2072,2.0,18,0,,179.0,2,0.0,2,331,316,0.5116,451.67,401.43,0.5294,67.0,84.0,0.4437,4.94,3.76,6.74,4.78,1.36,1.27,57.0,0.1722,160.0,0.4834,0,0.0,9,0.0272,0.0272,0.0,0.0,15.18,0.0336,0.0336,5,0.0,0,31.0,1809,26547.64,23,0.5227,0,0
9982,9,59.0,129,1353,1.0,37,2,3299.0,129.0,2,0.0,1,67,15,0.8171,144.87,62.97,0.697,15.0,8.0,0.6522,4.47,1.88,9.66,7.87,2.16,4.2,4.0,0.0597,23.0,0.3433,2,0.0299,0,0.0,0.0299,1.67,0.0115,0.0,0.0,0.0115,0,,0,22.0,400,1692.0,17,0.194,0,0
5796,14,1928.0,169,1557,2.0,7,1,1999.0,1.0,2,0.0,2,141,77,0.6468,437.72,220.23,0.6653,38.0,21.0,0.6441,3.71,3.67,11.52,10.49,3.1,2.86,8.0,0.0567,43.0,0.305,0,0.0,6,0.0426,0.0426,0.0,0.0,17.4,0.0398,0.0398,3,0.0,1,31.0,791,2243.68,11,0.4113,0,0
12108,89,,0,2298,1.0,73,3,1598.0,33.4,2,0.0,1,26,13,0.6667,119.38,61.18,0.6612,13.0,8.0,0.619,2.0,1.63,9.18,7.65,4.59,4.71,2.0,0.0769,11.0,0.4231,0,0.0,3,0.1154,0.1154,0.0,0.0,23.93,0.2005,0.2005,2,0.0,0,23.0,112,76.13,6,0.6154,0,0
10581,31,4226.0,129,1601,3.0,93,3,3298.0,129.0,2,0.0,3,54,49,0.5243,123.5,68.8,0.6422,20.0,11.0,0.6452,2.7,4.45,6.18,6.25,2.29,1.4,9.0,0.1667,18.0,0.3333,9,0.1667,2,0.037,0.2037,37.02,0.2997,1.43,0.0116,0.3113,1,0.2222,1,31.0,660,829.26,9,0.5926,0,0
5959,7,20.0,59,353,1.0,8,3,2798.0,59.0,2,0.0,1,19,28,0.4043,18.73,43.75,0.2998,7.0,13.0,0.35,2.71,2.15,2.68,3.37,0.99,1.56,4.0,0.2105,8.0,0.4211,19,1.0,19,1.0,2.0,18.73,1.0,18.73,1.0,2.0,2,1.0,0,12.0,83,136.92,1,,0,0
2024,58,50.0,129,1353,2.0,195,1,2499.0,1.0,2,0.0,2,7,5,0.5833,4.43,1.35,0.7666,5.0,2.0,0.7143,1.4,2.5,0.89,0.68,0.63,0.27,3.0,0.4286,3.0,0.4286,0,0.0,1,0.1429,0.1429,0.0,0.0,3.1,0.6992,0.6992,1,0.0,0,,0,0.0,1,1.0,0,0
13385,35,3461.0,169,1557,3.0,78,6,1299.0,10.99,2,0.0,3,45,33,0.5769,33.77,33.88,0.4991,16.0,13.0,0.5517,2.81,2.54,2.11,2.61,0.75,1.03,10.0,0.2222,28.0,0.6222,0,0.0,2,0.0444,0.0444,0.0,0.0,0.73,0.0217,0.0217,1,0.0,76,9.0,14,2.73,5,0.4444,0,0
12912,5,305.0,99,1590,2.0,265,8,6188.0,131.9,2,0.89,2,121,53,0.6954,296.65,107.42,0.7342,42.0,28.0,0.6,2.88,1.89,7.06,3.84,2.45,2.03,13.0,0.1074,54.0,0.4463,17,0.1405,42,0.3471,0.4876,30.33,0.1023,144.25,0.4863,0.5886,5,1.6471,5,31.0,1366,11352.84,36,0.2397,0,0
5817,9,2439.0,99,1590,2.0,7,1,1999.0,119.0,2,0.0,2,43,28,0.6056,36.9,25.2,0.5942,18.0,14.0,0.5625,2.39,2.0,2.05,1.8,0.86,0.9,7.0,0.1628,26.0,0.6047,0,0.0,20,0.4651,0.4651,0.0,0.0,21.05,0.5705,0.5705,3,0.0,1,25.0,1732,44443.26,7,0.6047,0,0
18698,16,4288.0,129,1788,3.0,31,3,1298.0,129.0,2,0.0,3,17,52,0.2464,20.0,34.58,0.3664,5.0,7.0,0.4167,3.4,7.43,4.0,4.94,1.18,0.67,4.0,0.2353,8.0,0.4706,0,0.0,7,0.4118,0.4118,0.0,0.0,12.92,0.6458,0.6458,2,0.0,1,19.0,86,664.4,1,1.0,0,0
6621,4,2158.0,99,1898,2.0,15,3,2998.0,99.2,2,0.0,2,46,53,0.4646,61.13,62.6,0.4941,10.0,22.0,0.3125,4.6,2.41,6.11,2.85,1.33,1.18,5.0,0.1087,22.0,0.4783,46,1.0,26,0.5652,1.5652,61.13,1.0,26.07,0.4264,1.4264,3,0.413,0,31.0,3608,73667.69,12,0.3261,0,0
16054,2,362.0,169,2072,1.0,2,4,5288.0,169.4,2,0.0,1,28,17,0.6222,11.9,7.05,0.628,9.0,7.0,0.5625,3.11,2.43,1.32,1.01,0.43,0.41,11.0,0.3929,15.0,0.5357,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17.0,534,7616.77,4,0.6429,0,0
17085,39,1084.0,129,200,2.0,100,2,799.0,139.1,2,0.0,2,116,229,0.3362,84.13,189.37,0.3076,23.0,33.0,0.4107,5.04,6.94,3.66,5.74,0.73,0.83,14.0,0.1207,84.0,0.7241,0,0.0,15,0.1293,0.1293,0.0,0.0,15.6,0.1854,0.1854,2,0.0,1,31.0,351,460.9,34,0.319,0,0
14162,18,3481.0,129,200,2.0,8,3,2798.0,169.0,2,0.0,3,262,212,0.5527,358.33,308.8,0.5371,51.0,39.0,0.5667,5.14,5.44,7.03,7.92,1.37,1.46,28.0,0.1069,134.0,0.5115,1,0.0038,2,0.0076,0.0114,0.68,0.0019,3.78,0.0106,0.0125,2,1.0,1,31.0,2013,20103.03,55,0.1641,0,0
6977,169,,79,1591,1.0,75,5,3199.0,81.4,2,0.0,3,130,345,0.2737,270.33,683.28,0.2835,43.0,92.0,0.3185,3.02,3.75,6.29,7.43,2.08,1.98,13.0,0.1,45.0,0.3462,0,0.0,6,0.0462,0.0462,0.0,0.0,13.27,0.0491,0.0491,2,0.0,11,31.0,1820,552.63,36,0.2154,1,0
7962,9,108.0,5,352,1.0,0,0,,6.23,2,0.0,2,3,6,0.3333,9.13,11.12,0.451,3.0,6.0,0.3333,1.0,1.0,3.04,1.85,3.04,1.85,1.0,0.3333,0.0,0.0,0,0.0,1,0.3333,0.3333,0.0,0.0,0.13,0.0146,0.0146,1,0.0,0,,0,0.0,1,1.0,1,0
8157,45,9.0,10,1378,1.0,388,20,499.0,24.88,2,0.0,1,38,44,0.4634,167.95,115.4,0.5927,11.0,10.0,0.5238,3.45,4.4,15.27,11.54,4.42,2.62,1.0,0.0263,17.0,0.4474,38,1.0,10,0.2632,1.2632,167.95,1.0,76.0,0.4525,1.4525,3,0.1842,0,,0,0.0,1,,0,0
10798,5,289.0,129,1137,3.0,18,0,,129.3,2,0.0,3,142,49,0.7435,486.75,211.12,0.6975,35.0,17.0,0.6731,4.06,2.88,13.91,12.42,3.43,4.31,11.0,0.0775,61.0,0.4296,91,0.6408,61,0.4296,1.0704,387.97,0.7971,105.98,0.2177,1.0148,4,0.2967,3,18.0,425,1678.09,4,0.338,0,0
3312,12,2765.0,129,1353,4.0,0,0,,1.0,2,0.0,4,7,18,0.28,46.12,67.33,0.4065,5.0,14.0,0.2632,1.4,1.29,9.22,4.81,6.59,3.74,1.0,0.1429,1.0,0.1429,0,0.0,1,0.1429,0.1429,0.0,0.0,2.83,0.0614,0.0614,1,0.0,0,31.0,1310,311.45,2,0.8571,1,0
3574,27,9314.0,79,1591,1.0,4,1,1299.0,0.0,2,0.0,4,6,1,0.8571,4.33,1.15,0.7903,3.0,1.0,0.75,2.0,1.0,1.44,1.15,0.72,1.15,1.0,0.1667,3.0,0.5,0,0.0,1,0.1667,0.1667,0.0,0.0,0.28,0.0654,0.0654,1,0.0,0,1.0,2,35.85,1,1.0,0,0
5492,17,472.0,129,1557,5.0,35,3,1298.0,130.9,2,0.0,5,39,21,0.65,15.77,7.52,0.6772,12.0,8.0,0.6,3.25,2.63,1.31,0.94,0.4,0.36,14.0,0.359,23.0,0.5897,0,0.0,1,0.0256,0.0256,0.0,0.0,0.87,0.055,0.055,1,0.0,0,1.0,2,4.58,7,0.3846,0,0
71,7,559.0,169,2005,,121,15,499.0,189.0,2,0.0,4,2226,69,0.9699,990.58,108.2,0.9015,2179.0,41.0,0.9815,1.02,1.68,0.45,2.64,0.45,1.57,1093.0,0.491,1031.0,0.4632,0,0.0,613,0.2754,0.2754,0.0,0.0,340.55,0.3438,0.3438,71,0.0,0,25.0,0,0.0,6,0.7956,0,1
9032,6,105.0,199,1659,4.0,11,4,6088.0,10.0,2,0.0,4,90,85,0.5143,143.15,88.17,0.6188,39.0,39.0,0.5,2.31,2.18,3.67,2.26,1.59,1.04,15.0,0.1667,42.0,0.4667,61,0.6778,36,0.4,1.0778,95.05,0.664,47.35,0.3308,0.9948,6,0.2951,0,31.0,1090,12891.25,15,0.5667,6,0
